Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
CCNA_R0177, , , 232.0, 10, 0.41, 31.57, 24.4975
CCNA_00064, YP_002515439.1, , 1416.0, 9, 2.48, 4.65, 6.84429
CCNA_00269, YP_002515644.1, , 353.3, 9, 0.62, 18.66, 17.6933
CCNA_00812, YP_002516185.2, , 294.3, 9, 0.51, 22.40, 19.2455
CCNA_00826, YP_002516199.1, , 767.0, 9, 1.34, 8.59, 11.3615
CCNA_00901, YP_002516274.1, , 707.0, 9, 1.24, 9.32, 12.0014
CCNA_00949, YP_002516322.1, , 184.7, 9, 0.32, 35.69, 23.2665
CCNA_00963, YP_002516336.1, , 408.3, 9, 0.71, 16.14, 16.4772
CCNA_01082, YP_002516455.1, , 854.0, 9, 1.49, 7.72, 10.5294
CCNA_01679, YP_002517052.1, , 1073.0, 9, 1.88, 6.14, 8.81348
CCNA_02017, YP_002517390.1, nuoL, 1568.3, 9, 2.74, 4.20, 6.15768
CCNA_02735, YP_002518108.1, , 539.3, 9, 0.94, 12.22, 14.1772
CCNA_02804, YP_002518177.1, , 244.3, 9, 0.43, 26.98, 20.843
CCNA_02865, YP_002518238.1, , 561.7, 9, 0.98, 11.73, 13.8458
CCNA_02930, YP_002518303.1, , 464.0, 9, 0.81, 14.21, 15.4132
CCNA_03167, YP_002518540.1, , 745.0, 9, 1.30, 8.85, 11.5892
CCNA_03184, YP_002518557.2, , 1372.7, 9, 2.40, 4.80, 7.05746
CCNA_03336, YP_002518708.1, ybgF, 701.0, 9, 1.23, 9.40, 12.0688
CCNA_03624, YP_002518997.2, , 816.7, 9, 1.43, 8.07, 10.8735
CCNA_03703, YP_002519076.1, , 571.7, 9, 1.00, 11.53, 13.7026
CCNA_03867, YP_002519240.1, , 779.0, 9, 1.36, 8.46, 11.2404
CCNA_R0107, , , 108.0, 9, 0.19, 61.03, 27.9756
CCNA_R0193, , , 197.0, 9, 0.34, 33.46, 22.7056
CCNA_00230, YP_002515605.2, , 958.7, 8, 1.68, 6.11, 7.94851
CCNA_00751, YP_002516124.2, , 1014.3, 8, 1.77, 5.78, 7.58202
CCNA_01566, YP_002516939.1, , 339.3, 8, 0.59, 17.27, 15.3089
CCNA_01613, YP_002516986.1, mreC, 797.3, 8, 1.39, 7.35, 9.17728
CCNA_01923, YP_002517296.1, , 1173.7, 8, 2.05, 4.99, 6.65595
CCNA_02863, YP_002518236.3, , 462.0, 8, 0.81, 12.68, 13.0285
CCNA_02877, YP_002518249.1, , 976.0, 8, 1.71, 6.00, 7.83175
CCNA_03165, YP_002518538.1, , 1074.0, 8, 1.88, 5.46, 7.21511
CCNA_03215, YP_002518588.1, , 1013.0, 8, 1.77, 5.78, 7.59031
CCNA_03338, YP_002518710.1, tolB, 994.3, 8, 1.74, 5.89, 7.71095
CCNA_03354, YP_002518726.1, , 580.3, 8, 1.01, 10.10, 11.3865
CCNA_03417, YP_002518790.1, , 696.3, 8, 1.22, 8.41, 10.1064
CCNA_03613, YP_002518986.1, , 433.0, 8, 0.76, 13.53, 13.5025
CCNA_03634, YP_002519007.1, , 481.3, 8, 0.84, 12.17, 12.7308
CCNA_03878, YP_002519251.1, hemH, 739.7, 8, 1.29, 7.92, 9.68914
CCNA_R0135, , , 168.0, 8, 0.29, 34.87, 20.6674
CCNA_00040, YP_002515415.2, , 489.0, 7, 0.85, 10.48, 10.3666
CCNA_00101, YP_002515476.1, rsmB, 1036.0, 7, 1.81, 4.95, 5.93073
CCNA_00183, YP_002515558.1, pulO, 611.0, 7, 1.07, 8.39, 8.9914
CCNA_00429, YP_002515804.1, , 173.0, 7, 0.30, 29.63, 17.1608
CCNA_00603, YP_002515976.1, , 723.0, 7, 1.26, 7.09, 7.98149
CCNA_00775, YP_002516148.1, , 942.7, 7, 1.65, 5.44, 6.45256
CCNA_00855, YP_002516228.1, , 723.7, 7, 1.27, 7.08, 7.97576
CCNA_00882, YP_002516255.1, , 852.0, 7, 1.49, 6.02, 7.02537
CCNA_01011, YP_002516384.1, , 949.7, 7, 1.66, 5.40, 6.4112
CCNA_01183, YP_002516556.1, , 788.0, 7, 1.38, 6.51, 7.47627
CCNA_01238, YP_002516611.2, , 634.3, 7, 1.11, 8.08, 8.76447
CCNA_01744, YP_002517117.1, , 885.3, 7, 1.55, 5.79, 6.80672
CCNA_02039, YP_002517412.1, clpX, 1056.0, 7, 1.85, 4.85, 5.82658
CCNA_02282, YP_002517655.1, , 480.3, 7, 0.84, 10.67, 10.4791
CCNA_02329, YP_002517702.1, , 1208.0, 7, 2.11, 4.24, 5.11029
CCNA_02514, YP_002517887.1, hfsD, 553.0, 7, 0.97, 9.27, 9.60221
CCNA_02688, YP_002518061.1, , 807.3, 7, 1.41, 6.35, 7.33577
CCNA_02700, YP_002518073.1, , 834.3, 7, 1.46, 6.14, 7.14587
CCNA_02750, YP_002518123.1, , 482.7, 7, 0.84, 10.62, 10.4479
CCNA_02879, YP_002518252.1, , 171.7, 7, 0.30, 29.86, 17.2117
CCNA_03048, YP_002518421.1, , 1192.3, 7, 2.08, 4.30, 5.17867
CCNA_03071, YP_002518444.1, , 1043.0, 7, 1.82, 4.92, 5.89399
CCNA_03204, YP_002518577.1, , 992.3, 7, 1.73, 5.17, 6.16746
CCNA_03344, YP_002518716.1, ruvB, 756.0, 7, 1.32, 6.78, 7.71854
CCNA_03592, YP_002518965.2, , 508.7, 7, 0.89, 10.08, 10.1199
CCNA_03631, YP_002519004.1, , 49.7, 7, 0.09, 103.15, 25.7038
CCNA_03661, YP_002519034.1, , 192.3, 7, 0.34, 26.66, 16.4499
CCNA_03694, YP_002519067.1, , 789.0, 7, 1.38, 6.50, 7.46889
CCNA_03700, YP_002519073.1, , 393.3, 7, 0.69, 13.03, 11.7464
CCNA_R0011, , , 157.0, 7, 0.27, 32.65, 17.8158
CCNA_R0012, , , 245.0, 7, 0.43, 20.92, 14.8346
CCNA_R0138, , , 157.0, 7, 0.27, 32.65, 17.8158
CCNA_R0181, , , 98.0, 7, 0.17, 52.31, 21.0248
CCNA_R0196, , , 111.0, 7, 0.19, 46.19, 20.1727
CCNA_00725, YP_002516098.1, , 530.3, 6, 0.93, 8.29, 7.82169
CCNA_00770, YP_002516143.1, , 537.0, 6, 0.94, 8.18, 7.75621
CCNA_00810, YP_002516183.1, , 879.3, 6, 1.54, 5.00, 5.29778
CCNA_00893, YP_002516266.1, , 871.3, 6, 1.52, 5.04, 5.341
CCNA_01001, YP_002516374.1, , 684.0, 6, 1.20, 6.42, 6.52014
CCNA_01009, YP_002516382.1, , 711.3, 6, 1.24, 6.18, 6.32524
CCNA_01783, YP_002517156.1, hdaA, 413.0, 6, 0.72, 10.64, 9.14867
CCNA_01924, YP_002517297.1, , 876.0, 6, 1.53, 5.02, 5.31555
CCNA_02014, YP_002517387.1, , 540.3, 6, 0.94, 8.13, 7.72431
CCNA_02205, YP_002517578.1, , 823.0, 6, 1.44, 5.34, 5.61297
CCNA_02961, YP_002518334.1, , 898.3, 6, 1.57, 4.89, 5.19709
CCNA_03740, YP_002519113.1, , 794.7, 6, 1.39, 5.53, 5.78172
CCNA_03773, YP_002519146.1, , 866.3, 6, 1.51, 5.07, 5.36827
CCNA_03795, YP_002519168.2, , 440.7, 6, 0.77, 9.97, 8.80008
CCNA_R0037, , , 120.0, 6, 0.21, 36.62, 16.1292
CCNA_R0171, , , 243.0, 6, 0.42, 18.08, 12.079
CCNA_R0195, , , 229.0, 6, 0.40, 19.19, 12.4142
CCNA_00184, YP_002515559.1, , 162.3, 5, 0.28, 22.56, 11.3221
CCNA_00406, YP_002515781.2, tfoX, 271.3, 5, 0.47, 13.50, 8.91047
CCNA_00677, YP_002516050.1, , 519.3, 5, 0.91, 7.05, 6.01915
CCNA_00964, YP_002516337.1, , 167.3, 5, 0.29, 21.89, 11.1776
CCNA_01376, YP_002516749.2, , 633.7, 5, 1.11, 5.78, 5.18598
CCNA_01484, YP_002516857.1, , 336.0, 5, 0.59, 10.90, 7.93405
CCNA_02148, YP_002517521.1, , 245.3, 5, 0.43, 14.93, 9.37674
CCNA_02399, YP_002517772.1, , 614.0, 5, 1.07, 5.96, 5.316
CCNA_02977, YP_002518350.1, sigU, 535.7, 5, 0.94, 6.84, 5.88701
CCNA_03632, YP_002519005.1, , 325.7, 5, 0.57, 11.24, 8.07494
CCNA_03648, YP_002519021.1, , 323.7, 5, 0.57, 11.31, 8.10286
CCNA_03729, YP_002519102.1, , 563.7, 5, 0.99, 6.50, 5.67205
CCNA_03766, YP_002519139.1, , 486.3, 5, 0.85, 7.53, 6.30044
CCNA_03919, YP_009020490.1, , 143.7, 5, 0.25, 25.48, 11.9037
CCNA_R0129, , , 72.0, 5, 0.13, 50.86, 15.2551
CCNA_00067, YP_002515442.1, , 227.3, 4, 0.40, 12.89, 7.18564
CCNA_00097, YP_002515472.1, , 384.0, 4, 0.67, 7.63, 5.3032
CCNA_00232, YP_002515607.1, , 400.7, 4, 0.70, 7.31, 5.15571
CCNA_00744, YP_002516117.2, , 323.0, 4, 0.56, 9.07, 5.91171
CCNA_01197, YP_002516570.1, , 232.3, 4, 0.41, 12.61, 7.1055
CCNA_02620, YP_002517993.1, , 293.0, 4, 0.51, 10.00, 6.26046
CCNA_03669, YP_002519042.1, , 358.0, 4, 0.63, 8.18, 5.54811
CCNA_03975, YP_009020547.1, , 109.0, 4, 0.19, 26.88, 9.96156
CCNA_R0013, , , 216.0, 4, 0.38, 13.56, 7.37402
CCNA_R0018, , , 240.0, 4, 0.42, 12.21, 6.98568
CCNA_R0046, , , 141.0, 4, 0.25, 20.78, 8.97633
CCNA_R0092, , , 219.0, 4, 0.38, 13.38, 7.32298
CCNA_R0104, , , 105.0, 4, 0.18, 27.90, 10.1055
CCNA_R0147, , , 102.0, 4, 0.18, 28.72, 10.2173
CCNA_R0182, , , 148.0, 4, 0.26, 19.79, 8.79222
CCNA_02532, YP_002517905.1, , 163.0, 3, 0.28, 13.48, 5.77038
CCNA_03932, YP_009020504.1, , 185.7, 3, 0.32, 11.83, 5.40853
CCNA_R0023, , , 178.0, 3, 0.31, 12.34, 5.52564
CCNA_R0045, , , 176.0, 3, 0.31, 12.48, 5.55696
CCNA_R0074, , , 124.0, 3, 0.22, 17.72, 6.54031
CCNA_R0198, , , 182.0, 3, 0.32, 12.07, 5.46413
