Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
B4U62_RS13110, WP_003226427.1, spo0A, 729.7, 3, 0.69, 2.95, 3.42931
B4U62_RS13140, WP_003230262.1, , 686.3, 3, 0.64, 3.14, 3.58376
B4U62_RS14735, WP_003246156.1, , 616.7, 3, 0.58, 3.49, 3.85709
B4U62_RS14860, WP_004398500.1, , 1082.0, 3, 1.02, 1.99, 2.48444
B4U62_RS15330, WP_004398491.1, , 415.0, 3, 0.39, 5.19, 4.90687
B4U62_RS15715, WP_004398560.1, pyk, 1387.0, 3, 1.30, 1.55, 1.94069
B4U62_RS16170, WP_003229222.1, , 1078.0, 3, 1.01, 2.00, 2.49289
B4U62_RS16455, WP_003229083.1, , 441.3, 3, 0.41, 4.88, 4.74067
B4U62_RS17635, WP_003228608.1, sufB, 1124.0, 3, 1.06, 1.92, 2.39812
B4U62_RS17995, WP_003243220.1, , 742.7, 3, 0.70, 2.90, 3.38516
B4U62_RS18670, WP_010886619.1, , 1515.3, 3, 1.42, 1.42, 1.75883
B4U62_RS18865, WP_003228097.1, , 816.7, 3, 0.77, 2.64, 3.15034
B4U62_RS20300, WP_003244502.1, , 908.3, 3, 0.85, 2.37, 2.89319
B4U62_RS20860, WP_010886639.1, , 1403.3, 3, 1.32, 1.53, 1.91629
B4U62_RS20870, WP_003244194.1, , 769.7, 3, 0.72, 2.80, 3.29635
B4U62_RS20940, WP_003242923.1, , 493.0, 3, 0.46, 4.37, 4.44392
B4U62_RS21045, WP_003243382.1, , 381.3, 3, 0.36, 5.65, 5.13765
B4U62_RS21090, WP_003243665.1, , 5593.7, 3, 5.26, 0.39, 0.110625
B4U62_RS21500, WP_003242482.1, , 909.3, 3, 0.85, 2.37, 2.89056
B4U62_RS22025, WP_003244290.1, , 1618.7, 3, 1.52, 1.33, 1.62764
B4U62_RS22370, WP_009968592.1, , 656.0, 3, 0.62, 3.28, 3.69858
