Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
CCNA_00013, YP_002515388.1, glnD, 2118.3, 4, 3.70, 1.38, 0.680303
CCNA_00109, YP_002515484.1, , 772.7, 4, 1.35, 3.79, 3.02977
CCNA_00159, YP_002515534.4, gyrB, 1852.7, 4, 3.24, 1.58, 0.901213
CCNA_00223, YP_002515598.1, , 581.3, 4, 1.02, 5.04, 3.91228
CCNA_00340, YP_002515715.1, , 1004.0, 4, 1.76, 2.92, 2.28672
CCNA_00377, YP_002515752.1, smc, 2561.0, 4, 4.48, 1.14, 0.424985
CCNA_00566, YP_002515939.1, , 1022.3, 4, 1.79, 2.87, 2.23831
CCNA_00608, YP_002515981.1, , 1298.7, 4, 2.27, 2.26, 1.63666
CCNA_00674, YP_002516047.1, , 906.0, 4, 1.58, 3.23, 2.56927
CCNA_00769, YP_002516142.1, , 479.3, 4, 0.84, 6.11, 4.54616
CCNA_00793, YP_002516166.1, , 1002.0, 4, 1.75, 2.92, 2.29209
CCNA_00809, YP_002516182.1, , 826.7, 4, 1.45, 3.54, 2.83112
CCNA_00833, YP_002516206.1, , 488.3, 4, 0.85, 6.00, 4.48396
CCNA_00840, YP_002516213.1, , 1520.3, 4, 2.66, 1.93, 1.28524
CCNA_00846, YP_002516219.1, , 2318.7, 4, 4.05, 1.26, 0.550143
CCNA_00865, YP_002516238.1, xylA, 1088.7, 4, 1.90, 2.69, 2.07279
CCNA_00926, YP_002516299.1, , 817.0, 4, 1.43, 3.59, 2.8655
CCNA_00944, YP_002516317.1, , 961.3, 4, 1.68, 3.05, 2.4048
CCNA_00985, YP_002516358.1, ptrB, 1695.3, 4, 2.96, 1.73, 1.06538
CCNA_01137, YP_002516510.1, , 455.7, 4, 0.80, 6.43, 4.71609
CCNA_01155, YP_002516528.2, , 2326.0, 4, 4.07, 1.26, 0.545896
CCNA_01410, YP_002516783.1, , 1247.3, 4, 2.18, 2.35, 1.73272
CCNA_01471, YP_002516844.1, fixG, 1129.3, 4, 1.97, 2.59, 1.9788
CCNA_01507, YP_002516880.1, , 480.3, 4, 0.84, 6.10, 4.53918
CCNA_01517, YP_002516890.1, , 752.7, 4, 1.32, 3.89, 3.10809
CCNA_01546, YP_002516919.1, , 1762.7, 4, 3.08, 1.66, 0.991594
CCNA_01576, YP_002516949.1, , 1001.7, 4, 1.75, 2.92, 2.2929
CCNA_01580, YP_002516953.2, , 559.3, 4, 0.98, 5.24, 4.03695
CCNA_01589, YP_002516962.1, , 930.3, 4, 1.63, 3.15, 2.49531
CCNA_01682, YP_002517055.2, , 695.7, 4, 1.22, 4.21, 3.34711
CCNA_01726, YP_002517099.1, , 1419.0, 4, 2.48, 2.06, 1.43436
CCNA_01846, YP_002517219.1, , 976.7, 4, 1.71, 3.00, 2.36136
CCNA_01863, YP_002517236.1, , 1064.7, 4, 1.86, 2.75, 2.13086
CCNA_01869, YP_002517242.1, , 2142.0, 4, 3.74, 1.37, 0.66345
CCNA_01907, YP_002517280.1, , 568.7, 4, 0.99, 5.15, 3.98295
CCNA_02045, YP_002517418.1, , 1258.3, 4, 2.20, 2.33, 1.71163
CCNA_02066, YP_002517439.1, , 592.0, 4, 1.03, 4.95, 3.85372
CCNA_02121, YP_002517494.1, , 1972.7, 4, 3.45, 1.49, 0.793629
CCNA_02125, YP_002517498.1, podJ, 2276.7, 4, 3.98, 1.29, 0.575215
CCNA_02356, YP_002517729.1, , 823.0, 4, 1.44, 3.56, 2.84417
CCNA_02370, YP_002517743.1, malA, 2167.0, 4, 3.79, 1.35, 0.646121
CCNA_02386, YP_002517759.1, , 903.0, 4, 1.58, 3.24, 2.5786
CCNA_02556, YP_002517929.1, , 436.3, 4, 0.76, 6.71, 4.86373
CCNA_02615, YP_002517988.1, , 1068.3, 4, 1.87, 2.74, 2.12202
CCNA_02645, YP_002518018.1, mraW, 685.0, 4, 1.20, 4.28, 3.39481
CCNA_02656, YP_002518029.1, , 601.7, 4, 1.05, 4.87, 3.80176
CCNA_02692, YP_002518065.1, , 611.7, 4, 1.07, 4.79, 3.74928
CCNA_02795, YP_002518168.1, , 545.3, 4, 0.95, 5.37, 4.11945
CCNA_02846, YP_002518219.1, , 1288.0, 4, 2.25, 2.27, 1.65615
CCNA_02881, YP_002518254.1, , 1201.7, 4, 2.10, 2.44, 1.82335
CCNA_03084, YP_002518457.2, , 995.0, 4, 1.74, 2.94, 2.311
CCNA_03139, YP_002518512.1, , 1488.7, 4, 2.60, 1.97, 1.32986
CCNA_03210, YP_002518583.1, , 717.3, 4, 1.25, 4.08, 3.25364
CCNA_03481, YP_002518854.2, , 423.3, 4, 0.74, 6.92, 4.96703
CCNA_03504, YP_002518877.1, , 1379.3, 4, 2.41, 2.12, 1.49787
CCNA_03610, YP_002518983.2, , 659.7, 4, 1.15, 4.44, 3.5115
CCNA_03733, YP_002519106.1, , 1055.3, 4, 1.84, 2.78, 2.15413
CCNA_03831, YP_002519204.1, , 1208.7, 4, 2.11, 2.42, 1.80909
CCNA_03845, YP_002519218.1, , 714.3, 4, 1.25, 4.10, 3.2664
CCNA_00057, YP_002515432.1, , 456.3, 3, 0.80, 4.82, 3.0558
CCNA_00072, YP_002515447.2, , 687.0, 3, 1.20, 3.20, 2.11433
CCNA_00079, YP_002515454.1, , 459.7, 3, 0.80, 4.78, 3.0378
CCNA_00104, YP_002515479.1, , 614.7, 3, 1.07, 3.57, 2.35904
CCNA_00204, YP_002515579.1, kefB, 1375.3, 3, 2.40, 1.60, 0.840787
CCNA_00211, YP_002515586.2, , 858.3, 3, 1.50, 2.56, 1.65419
CCNA_00224, YP_002515599.1, , 1647.3, 3, 2.88, 1.33, 0.599103
CCNA_00267, YP_002515642.1, , 790.7, 3, 1.38, 2.78, 1.81881
CCNA_00284, YP_002515659.1, , 496.0, 3, 0.87, 4.43, 2.85526
CCNA_00285, YP_002515660.1, , 780.7, 3, 1.36, 2.81, 1.84488
CCNA_00338, YP_002515713.2, , 1782.7, 3, 3.12, 1.23, 0.506908
CCNA_00347, YP_002515722.1, , 225.3, 3, 0.39, 9.75, 4.87958
CCNA_00369, YP_002515744.1, , 1070.7, 3, 1.87, 2.05, 1.24258
CCNA_00378, YP_002515753.1, , 452.7, 3, 0.79, 4.85, 3.07504
CCNA_00415, YP_002515790.2, , 799.7, 3, 1.40, 2.75, 1.79574
CCNA_00524, YP_002515897.1, , 821.7, 3, 1.44, 2.67, 1.74089
CCNA_00586, YP_002515959.1, , 1051.3, 3, 1.84, 2.09, 1.27472
CCNA_00595, YP_002515968.1, , 710.7, 3, 1.24, 3.09, 2.04156
CCNA_00664, YP_002516037.2, , 909.7, 3, 1.59, 2.42, 1.54122
CCNA_00669, YP_002516042.1, , 1825.0, 3, 3.19, 1.20, 0.481175
CCNA_00707, YP_002516080.1, , 784.0, 3, 1.37, 2.80, 1.83623
CCNA_00710, YP_002516083.1, , 971.0, 3, 1.70, 2.26, 1.41846
CCNA_00731, YP_002516104.1, mutL, 1504.0, 3, 2.63, 1.46, 0.715692
CCNA_00760, YP_002516133.1, , 1287.0, 3, 2.25, 1.71, 0.940068
CCNA_00776, YP_002516149.1, , 2762.0, 3, 4.83, 0.80, 0.150693
CCNA_00778, YP_002516151.1, , 1485.3, 3, 2.60, 1.48, 0.732571
CCNA_00782, YP_002516155.2, , 1289.3, 3, 2.25, 1.70, 0.937326
CCNA_00796, YP_002516169.2, fixL, 1192.0, 3, 2.08, 1.84, 1.06141
CCNA_00839, YP_002516212.1, , 1955.0, 3, 3.42, 1.12, 0.410042
CCNA_00842, YP_002516215.1, , 1389.3, 3, 2.43, 1.58, 0.826114
CCNA_00880, YP_002516253.1, , 1114.3, 3, 1.95, 1.97, 1.1737
CCNA_00899, YP_002516272.4, , 912.0, 3, 1.59, 2.41, 1.53639
CCNA_00906, YP_002516279.1, , 681.0, 3, 1.19, 3.23, 2.13329
CCNA_00909, YP_002516282.2, , 621.0, 3, 1.09, 3.54, 2.33622
CCNA_00925, YP_002516298.1, , 486.0, 3, 0.85, 4.52, 2.90385
CCNA_00931, YP_002516304.1, , 867.3, 3, 1.52, 2.53, 1.63369
CCNA_00965, YP_002516338.1, , 603.3, 3, 1.05, 3.64, 2.40112
CCNA_00986, YP_002516359.1, , 709.0, 3, 1.24, 3.10, 2.04667
CCNA_00997, YP_002516370.1, , 1005.0, 3, 1.76, 2.19, 1.35539
CCNA_01036, YP_002516409.1, , 2235.7, 3, 3.91, 0.98, 0.290176
CCNA_01077, YP_002516450.1, , 1678.3, 3, 2.93, 1.31, 0.57658
CCNA_01081, YP_002516454.1, , 621.3, 3, 1.09, 3.54, 2.33514
CCNA_01086, YP_002516459.1, lepA, 1482.0, 3, 2.59, 1.48, 0.735592
CCNA_01125, YP_002516498.1, , 453.7, 3, 0.79, 4.84, 3.06968
CCNA_01149, YP_002516522.1, , 2091.0, 3, 3.66, 1.05, 0.346848
CCNA_01175, YP_002516548.1, , 705.7, 3, 1.23, 3.11, 2.05663
CCNA_01189, YP_002516562.2, , 2258.3, 3, 3.95, 0.97, 0.282189
CCNA_01213, YP_002516586.1, , 766.0, 3, 1.34, 2.87, 1.88409
CCNA_01252, YP_002516625.1, , 1656.7, 3, 2.90, 1.33, 0.592179
CCNA_01297, YP_002516670.1, , 718.3, 3, 1.26, 3.06, 2.01893
CCNA_01374, YP_002516747.3, , 1348.0, 3, 2.36, 1.63, 0.870212
CCNA_01382, YP_002516755.1, , 1430.3, 3, 2.50, 1.54, 0.784697
CCNA_01391, YP_002516764.2, , 871.3, 3, 1.52, 2.52, 1.62468
CCNA_01463, YP_002516836.1, , 916.7, 3, 1.60, 2.40, 1.52658
CCNA_01472, YP_002516845.1, fixH, 360.0, 3, 0.63, 6.10, 3.64546
CCNA_01492, YP_002516865.1, , 712.0, 3, 1.24, 3.09, 2.03766
CCNA_01678, YP_002517051.1, , 743.3, 3, 1.30, 2.96, 1.94675
CCNA_01727, YP_002517100.2, , 1234.0, 3, 2.16, 1.78, 1.00575
CCNA_01763, YP_002517136.1, , 1206.0, 3, 2.11, 1.82, 1.04248
CCNA_01782, YP_002517155.4, ppk1, 1708.7, 3, 2.99, 1.29, 0.555338
CCNA_01809, YP_002517182.1, , 741.0, 3, 1.30, 2.97, 1.95325
CCNA_01855, YP_002517228.1, , 568.3, 3, 0.99, 3.87, 2.53707
CCNA_01884, YP_002517257.1, , 861.0, 3, 1.51, 2.55, 1.648
CCNA_01895, YP_002517268.1, , 1042.0, 3, 1.82, 2.11, 1.29047
CCNA_01941, YP_002517314.1, , 836.0, 3, 1.46, 2.63, 1.70635
CCNA_01975, YP_002517348.1, , 760.3, 3, 1.33, 2.89, 1.89957
CCNA_01994, YP_002517367.1, , 841.7, 3, 1.47, 2.61, 1.69283
CCNA_02008, YP_002517381.1, , 1016.0, 3, 1.78, 2.16, 1.3357
CCNA_02096, YP_002517469.1, , 376.0, 3, 0.66, 5.84, 3.53527
CCNA_02124, YP_002517497.1, , 439.7, 3, 0.77, 5.00, 3.14612
CCNA_02129, YP_002517502.1, , 912.0, 3, 1.59, 2.41, 1.53639
CCNA_02149, YP_002517522.1, dxs, 1450.0, 3, 2.53, 1.52, 0.765588
CCNA_02230, YP_002517603.1, , 810.0, 3, 1.42, 2.71, 1.76979
CCNA_02256, YP_002517629.3, , 1187.3, 3, 2.08, 1.85, 1.06785
CCNA_02273, YP_002517646.1, , 293.7, 3, 0.51, 7.48, 4.17177
CCNA_02307, YP_002517680.1, , 710.0, 3, 1.24, 3.09, 2.04366
CCNA_02402, YP_002517775.2, , 1254.0, 3, 2.19, 1.75, 0.98039
CCNA_02480, YP_002517853.1, , 1120.3, 3, 1.96, 1.96, 1.16457
CCNA_02483, YP_002517856.1, , 1143.3, 3, 2.00, 1.92, 1.13029
CCNA_02486, YP_002517859.1, , 755.3, 3, 1.32, 2.91, 1.91329
CCNA_02523, YP_002517896.1, , 362.3, 3, 0.63, 6.06, 3.62927
CCNA_02624, YP_002517997.1, ftsA, 998.0, 3, 1.74, 2.20, 1.3681
CCNA_02638, YP_002518011.1, , 1336.0, 3, 2.34, 1.64, 0.883496
CCNA_02639, YP_002518012.1, murD, 1068.0, 3, 1.87, 2.06, 1.247
CCNA_02642, YP_002518015.1, , 1066.3, 3, 1.86, 2.06, 1.24979
CCNA_02676, YP_002518049.1, , 764.0, 3, 1.34, 2.88, 1.8895
CCNA_02689, YP_002518062.1, , 497.3, 3, 0.87, 4.42, 2.84903
CCNA_02701, YP_002518074.1, , 1740.3, 3, 3.04, 1.26, 0.534105
CCNA_02731, YP_002518104.2, , 609.0, 3, 1.06, 3.61, 2.37995
CCNA_02807, YP_002518180.1, , 898.7, 3, 1.57, 2.44, 1.56459
CCNA_02809, YP_002518182.1, , 2381.0, 3, 4.16, 0.92, 0.242441
CCNA_02810, YP_002518183.1, , 248.3, 3, 0.43, 8.85, 4.61748
CCNA_02812, YP_002518185.1, , 319.3, 3, 0.56, 6.88, 3.95368
CCNA_02816, YP_002518189.1, , 354.0, 3, 0.62, 6.21, 3.68827
CCNA_02826, YP_002518199.1, , 772.0, 3, 1.35, 2.85, 1.86796
CCNA_02839, YP_002518212.2, glnE, 2231.0, 3, 3.90, 0.98, 0.291865
CCNA_02848, YP_002518221.1, , 1532.3, 3, 2.68, 1.43, 0.690921
CCNA_02850, YP_002518223.1, , 908.7, 3, 1.59, 2.42, 1.54333
CCNA_02864, YP_002518237.1, , 455.3, 3, 0.80, 4.83, 3.06113
CCNA_02888, YP_002518261.1, , 917.3, 3, 1.60, 2.40, 1.52533
CCNA_03019, YP_002518392.1, , 2213.0, 3, 3.87, 0.99, 0.298422
CCNA_03030, YP_002518403.1, , 567.0, 3, 0.99, 3.87, 2.54233
CCNA_03038, YP_002518411.1, cpaE, 1148.7, 3, 2.01, 1.91, 1.12241
CCNA_03090, YP_002518463.1, , 822.7, 3, 1.44, 2.67, 1.73844
CCNA_03143, YP_002518516.1, , 1418.0, 3, 2.48, 1.55, 0.796884
CCNA_03144, YP_002518517.1, dnaG, 1544.7, 3, 2.70, 1.42, 0.680352
CCNA_03160, YP_002518533.1, , 450.3, 3, 0.79, 4.88, 3.08797
CCNA_03163, YP_002518536.1, , 831.3, 3, 1.45, 2.64, 1.71761
CCNA_03173, YP_002518546.1, , 448.7, 3, 0.78, 4.90, 3.09664
CCNA_03206, YP_002518579.1, , 1140.3, 3, 1.99, 1.93, 1.1347
CCNA_03221, YP_002518594.1, , 1318.3, 3, 2.30, 1.67, 0.903492
CCNA_03223, YP_002518596.1, , 542.3, 3, 0.95, 4.05, 2.64526
CCNA_03228, YP_002518601.1, , 1584.3, 3, 2.77, 1.39, 0.647715
CCNA_03277, YP_002518649.1, , 876.3, 3, 1.53, 2.51, 1.61351
CCNA_03291, YP_002518663.1, , 833.3, 3, 1.46, 2.64, 1.71281
CCNA_03292, YP_002518664.2, , 1256.7, 3, 2.20, 1.75, 0.97702
CCNA_03295, YP_002518667.1, , 1462.0, 3, 2.56, 1.50, 0.754191
CCNA_03301, YP_002518673.1, acrB, 2309.0, 3, 4.04, 0.95, 0.265047
CCNA_03373, YP_002518746.1, , 507.3, 3, 0.89, 4.33, 2.80179
CCNA_03375, YP_002518748.1, , 629.0, 3, 1.10, 3.49, 2.30768
CCNA_03382, YP_002518755.2, , 1075.0, 3, 1.88, 2.04, 1.23559
CCNA_03387, YP_002518760.2, , 576.0, 3, 1.01, 3.81, 2.50625
CCNA_03434, YP_002518807.2, , 657.0, 3, 1.15, 3.34, 2.21148
CCNA_03454, YP_002518827.1, , 753.0, 3, 1.32, 2.92, 1.91965
CCNA_03465, YP_002518838.1, gcvT, 938.0, 3, 1.64, 2.34, 1.48303
CCNA_03467, YP_002518840.1, , 1953.7, 3, 3.42, 1.12, 0.410698
CCNA_03492, YP_002518865.2, , 658.0, 3, 1.15, 3.34, 2.20815
CCNA_03517, YP_002518890.1, coxA, 1289.7, 3, 2.25, 1.70, 0.93685
CCNA_03533, YP_002518906.1, , 1410.7, 3, 2.47, 1.56, 0.804213
CCNA_03560, YP_002518933.1, atpD, 1252.0, 3, 2.19, 1.75, 0.982894
CCNA_03607, YP_002518980.1, , 1540.0, 3, 2.69, 1.43, 0.684338
CCNA_03616, YP_002518989.1, , 1106.0, 3, 1.93, 1.99, 1.18647
CCNA_03642, YP_002519015.2, , 1360.0, 3, 2.38, 1.62, 0.857144
CCNA_03651, YP_002519024.1, , 2165.0, 3, 3.78, 1.01, 0.316623
CCNA_03753, YP_002519126.1, , 847.7, 3, 1.48, 2.59, 1.67873
CCNA_03871, YP_002519244.2, gidA, 1466.0, 3, 2.56, 1.50, 0.750432
CCNA_03872, YP_002519245.3, trmE, 1000.3, 3, 1.75, 2.20, 1.36391
CCNA_03889, YP_008877604.2, , 486.3, 3, 0.85, 4.52, 2.90237
CCNA_R0116, , , 294.0, 3, 0.51, 7.47, 4.16909
