Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
DR_A0231, NP_285554.1, , 908.3, 16, 1.19, 12.02, 28.9537
DR_1117, NP_294841.1, , 1773.3, 15, 2.33, 5.77, 17.3772
DR_A0209, NP_285532.1, , 727.7, 15, 0.96, 14.06, 29.4575
DR_0155, NP_293879.1, , 525.0, 14, 0.69, 18.19, 31.0241
DR_1172, NP_294896.1, , 753.3, 14, 0.99, 12.68, 26.2483
DR_1570, NP_295293.1, , 846.7, 14, 1.11, 11.28, 24.726
DR_1836, NP_295559.1, , 1124.0, 14, 1.48, 8.50, 21.0981
DR_2065, NP_295788.1, , 852.0, 14, 1.12, 11.21, 24.6451
DR_2588, NP_296307.1, , 851.0, 14, 1.12, 11.22, 24.6604
DR_0362, NP_294085.1, ddl, 609.3, 13, 0.80, 14.56, 26.1776
DR_0552, NP_294275.1, , 544.3, 13, 0.72, 16.29, 27.5651
DR_1437, NP_295160.1, , 837.0, 13, 1.10, 10.60, 22.3266
DR_0685, NP_294408.1, , 1701.7, 12, 2.24, 4.81, 12.375
DR_0858, NP_294582.1, , 584.7, 12, 0.77, 14.00, 23.8511
DR_0910, NP_294634.1, , 1485.3, 12, 1.95, 5.51, 13.7479
DR_2200, NP_295922.1, , 1326.3, 12, 1.74, 6.17, 14.9158
DR_A0050, NP_285374.1, , 1293.0, 12, 1.70, 6.33, 15.181
DR_C0015, NP_051687.1, , 735.3, 12, 0.97, 11.13, 21.2828
DR_0340, NP_294063.1, , 229.0, 11, 0.30, 32.77, 30.982
DR_0523, NP_294246.1, , 418.7, 11, 0.55, 17.92, 24.5722
DR_0880, NP_294604.1, , 1741.0, 11, 2.29, 4.31, 10.4742
DR_1616, NP_295339.1, , 779.3, 11, 1.02, 9.63, 18.1709
DR_r09, , , 2982.0, 11, 3.92, 2.52, 6.01401
DR_0484, NP_294207.1, , 721.0, 10, 0.95, 9.46, 16.4974
DR_1396, NP_295119.1, , 368.7, 10, 0.48, 18.50, 22.7853
DR_0373, NP_294096.1, , 860.7, 9, 1.13, 7.13, 12.7018
DR_0663, NP_294386.1, , 477.7, 9, 0.63, 12.85, 17.5513
DR_1089, NP_294813.1, recF, 887.0, 9, 1.17, 6.92, 12.4617
DR_1145, NP_294869.1, , 1483.3, 9, 1.95, 4.14, 8.52853
DR_2090, NP_295813.1, , 1202.7, 9, 1.58, 5.11, 10.0898
DR_2121, NP_295844.1, , 767.3, 9, 1.01, 8.00, 13.6263
DR_2359, NP_296080.1, , 836.0, 9, 1.10, 7.34, 12.935
DR_A0131, NP_285455.1, , 1635.7, 9, 2.15, 3.75, 7.82478
DR_B0136, NP_051666.1, , 1712.3, 9, 2.25, 3.59, 7.5014
DR_0630, NP_294353.1, , 1160.0, 8, 1.53, 4.71, 8.57118
DR_0693, NP_294416.1, , 965.3, 8, 1.27, 5.65, 9.81744
DR_1407, NP_295130.1, , 893.7, 8, 1.18, 6.11, 10.3516
DR_1459, NP_295182.1, , 1507.3, 8, 1.98, 3.62, 6.87288
DR_1480, NP_295203.1, , 1287.0, 8, 1.69, 4.24, 7.88547
DR_1589, NP_295312.1, , 700.3, 8, 0.92, 7.79, 12.0793
DR_A0212, NP_296362.1, , 682.3, 8, 0.90, 8.00, 12.2668
DR_0066, NP_293792.1, , 478.3, 7, 0.63, 9.98, 12.3198
DR_0071, NP_293797.1, , 948.0, 7, 1.25, 5.04, 8.06381
DR_0513, NP_294236.1, , 1068.3, 7, 1.40, 4.47, 7.3631
DR_0738, NP_294461.1, , 870.3, 7, 1.14, 5.49, 8.57466
DR_1036, NP_294760.1, , 1048.7, 7, 1.38, 4.55, 7.47066
DR_1075, NP_294799.1, , 962.3, 7, 1.27, 4.96, 7.97514
DR_1260, NP_294984.1, , 636.7, 7, 0.84, 7.50, 10.4977
DR_1323, NP_295047.1, , 721.0, 7, 0.95, 6.62, 9.723
DR_A0280, NP_296365.1, , 436.3, 7, 0.57, 10.95, 12.9153
DR_B0039, NP_051579.1, , 1276.3, 7, 1.68, 3.74, 6.35135
DR_B0069, NP_051605.1, , 945.7, 7, 1.24, 5.05, 8.07822
DR_0465, NP_294188.1, , 551.7, 6, 0.73, 7.42, 9.12327
DR_0510, NP_294233.1, , 440.7, 6, 0.58, 9.29, 10.3476
DR_0555, NP_294278.1, , 1108.7, 6, 1.46, 3.69, 5.54995
DR_0924, NP_294648.1, , 492.3, 6, 0.65, 8.32, 9.7407
DR_1793, NP_295516.1, , 514.0, 6, 0.68, 7.96, 9.50604
DR_2533, NP_296253.1, , 807.3, 6, 1.06, 5.07, 7.12224
DR_B0122, NP_051652.1, , 498.0, 6, 0.65, 8.22, 9.67797
DR_0429, NP_294152.1, , 614.3, 5, 0.81, 5.55, 6.52178
DR_0990, NP_294714.1, , 472.3, 5, 0.62, 7.22, 7.68335
DR_1352, NP_295075.1, , 615.3, 5, 0.81, 5.54, 6.51472
DR_1862, NP_295585.1, , 557.3, 5, 0.73, 6.12, 6.94744
DR_2290, NP_296011.1, , 689.0, 5, 0.91, 4.95, 6.02804
DR_A0192, NP_285515.1, , 257.7, 5, 0.34, 13.24, 10.4801
DR_A0236, NP_285559.1, , 340.0, 5, 0.45, 10.03, 9.18366
DR_A0320, NP_285643.1, , 552.3, 5, 0.73, 6.18, 6.98713
DR_A0358, NP_285681.1, , 653.7, 5, 0.86, 5.22, 6.2532
DR_B0004, NP_051547.1, , 674.0, 5, 0.89, 5.06, 6.12204
DR_C0007, NP_051680.1, , 397.3, 5, 0.52, 8.59, 8.46696
DR_0486, NP_294209.1, , 396.3, 4, 0.52, 6.89, 6.19881
DR_0878, NP_294602.1, , 403.0, 4, 0.53, 6.77, 6.13866
DR_0945, NP_294669.1, , 443.0, 4, 0.58, 6.16, 5.80139
DR_1197, NP_294921.1, , 208.0, 4, 0.27, 13.12, 8.582
DR_1209, NP_294933.1, , 352.7, 4, 0.46, 7.74, 6.61995
DR_2472, NP_296192.1, , 431.0, 4, 0.57, 6.33, 5.89887
DR_A0203, NP_285526.1, , 383.7, 4, 0.50, 7.11, 6.31503
DR_A0205, NP_285528.1, , 451.3, 4, 0.59, 6.05, 5.73569
DR_C0020_2, NP_277101.1, , 166.3, 4, 0.22, 16.41, 9.43348
DR_0156, NP_293880.1, ribH, 155.7, 3, 0.20, 13.15, 6.70295
DR_0369, NP_294092.1, , 169.0, 3, 0.22, 12.11, 6.47002
DR_1331, NP_295055.1, , 217.0, 3, 0.29, 9.43, 5.76674
DR_2230, NP_295952.1, , 198.7, 3, 0.26, 10.30, 6.01325
