Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
FFI16_RS11905, WP_138817677.1, arnT, 1247.7, 13, 2.46, 8.45, 13.1231
FFI16_RS12040, WP_138817653.1, , 2290.0, 13, 4.51, 4.60, 7.09752
FFI16_RS18860, WP_138816295.1, , 474.7, 13, 0.94, 22.21, 24.2838
FFI16_RS20710, WP_003208700.1, , 1033.0, 13, 2.04, 10.20, 15.1897
FFI16_RS24720, WP_017138580.1, phaZ, 737.3, 13, 1.45, 14.30, 19.0375
FFI16_RS25090, WP_065930809.1, , 1343.3, 13, 2.65, 7.85, 12.3358
FFI16_RS00130, WP_017136053.1, , 605.3, 12, 1.19, 16.08, 18.9665
FFI16_RS02005, WP_138813947.1, , 1165.3, 12, 2.30, 8.35, 12.1144
FFI16_RS05205, WP_138814409.1, , 586.3, 12, 1.16, 16.60, 19.3149
FFI16_RS08280, WP_138814866.1, , 1380.0, 12, 2.72, 7.05, 10.4695
FFI16_RS11760, WP_138817702.1, , 373.7, 12, 0.74, 26.04, 24.3348
FFI16_RS13665, WP_138815853.1, , 833.0, 12, 1.64, 11.68, 15.5456
FFI16_RS14480, WP_017135402.1, lexA, 557.0, 12, 1.10, 17.47, 19.8772
FFI16_RS15085, WP_138815627.1, , 854.3, 12, 1.68, 11.39, 15.281
FFI16_RS17060, WP_138816037.1, , 1344.3, 12, 2.65, 7.24, 10.7202
FFI16_RS17440, WP_138816079.1, , 973.3, 12, 1.92, 10.00, 13.9302
FFI16_RS19490, WP_138816395.1, , 1207.3, 12, 2.38, 8.06, 11.7648
FFI16_RS20230, WP_138816499.1, , 641.7, 12, 1.26, 15.16, 18.3315
FFI16_RS21160, WP_017136296.1, recO, 518.7, 12, 1.02, 18.76, 20.6628
FFI16_RS21995, WP_138816821.1, upp, 547.3, 12, 1.08, 17.78, 20.0704
FFI16_RS28535, WP_138813443.1, , 1973.3, 12, 3.89, 4.93, 7.23355
FFI16_RS29005, WP_138813509.1, epd, 899.3, 12, 1.77, 10.82, 14.746
FFI16_RS00745, WP_138813789.1, , 871.7, 11, 1.72, 10.23, 13.1144
FFI16_RS02430, WP_138814004.1, , 401.3, 11, 0.79, 22.23, 20.805
FFI16_RS04270, WP_138814272.1, , 623.0, 11, 1.23, 14.32, 16.3646
FFI16_RS04610, WP_056861594.1, , 507.3, 11, 1.00, 17.58, 18.417
FFI16_RS06520, WP_138814588.1, , 602.3, 11, 1.19, 14.81, 16.6992
FFI16_RS11785, WP_138817697.1, , 379.7, 11, 0.75, 23.49, 21.3747
FFI16_RS12235, WP_138817618.1, , 332.3, 11, 0.65, 26.84, 22.7563
FFI16_RS13060, WP_056859283.1, , 765.7, 11, 1.51, 11.65, 14.3512
FFI16_RS13205, WP_138815937.1, , 675.3, 11, 1.33, 13.21, 15.5715
FFI16_RS16285, WP_138815427.1, , 1899.7, 11, 3.74, 4.70, 6.3637
FFI16_RS17250, WP_138816059.1, , 805.0, 11, 1.59, 11.08, 13.8709
FFI16_RS20185, WP_017137101.1, lysS, 1221.3, 11, 2.41, 7.30, 10.027
FFI16_RS20860, WP_138816624.1, , 1077.7, 11, 2.12, 8.28, 11.1479
FFI16_RS20915, WP_138816643.1, , 1092.3, 11, 2.15, 8.17, 11.0258
FFI16_RS21005, WP_138816673.1, , 964.7, 11, 1.90, 9.25, 12.1651
FFI16_RS21085, WP_138816688.1, , 577.7, 11, 1.14, 15.44, 17.1138
FFI16_RS22010, WP_138816824.1, hisD, 1093.0, 11, 2.15, 8.16, 11.02
FFI16_RS24760, WP_138817217.1, ubiB, 1217.3, 11, 2.40, 7.33, 10.056
FFI16_RS28545, WP_138813444.1, , 963.7, 11, 1.90, 9.26, 12.1747
FFI16_RS28930, WP_017139412.1, , 1102.7, 11, 2.17, 8.09, 10.9401
FFI16_RS29940, WP_138813665.1, , 1723.3, 11, 3.40, 5.18, 7.12614
FFI16_RS01415, WP_026013771.1, , 930.3, 10, 1.83, 8.72, 10.6958
FFI16_RS02155, WP_017139715.1, , 521.3, 10, 1.03, 15.56, 15.7635
FFI16_RS02470, WP_138814011.1, , 660.0, 10, 1.30, 12.29, 13.6506
FFI16_RS02640, WP_138814039.1, , 1588.3, 10, 3.13, 5.11, 6.49951
FFI16_RS03740, , , 149.0, 10, 0.29, 54.42, 27.6237
FFI16_RS04160, WP_138814256.1, , 1390.3, 10, 2.74, 5.83, 7.48577
FFI16_RS04880, WP_138814357.1, , 845.7, 10, 1.67, 9.59, 11.4999
FFI16_RS05560, WP_099486833.1, , 947.0, 10, 1.87, 8.56, 10.5474
FFI16_RS08975, WP_138814965.1, , 558.7, 10, 1.10, 14.51, 15.1371
FFI16_RS09465, WP_138815050.1, , 1084.3, 10, 2.14, 7.48, 9.43523
FFI16_RS09480, WP_138815052.1, , 976.0, 10, 1.92, 8.31, 10.2969
FFI16_RS09715, WP_138815095.1, , 1435.7, 10, 2.83, 5.65, 7.24373
FFI16_RS10985, WP_138815305.1, , 879.7, 10, 1.73, 9.22, 11.1658
FFI16_RS14135, WP_138815772.1, , 488.3, 10, 0.96, 16.61, 16.3588
FFI16_RS14380, WP_138815738.1, , 674.7, 10, 1.33, 12.02, 13.4563
FFI16_RS14455, WP_138815725.1, uvrA, 1879.7, 10, 3.70, 4.31, 5.32017
FFI16_RS16430, WP_138815949.1, , 768.0, 10, 1.51, 10.56, 12.3263
FFI16_RS22540, WP_138816886.1, , 651.0, 10, 1.28, 12.46, 13.7719
FFI16_RS23775, WP_138817070.1, ureC, 1407.7, 10, 2.77, 5.76, 7.39179
FFI16_RS24885, WP_138817237.1, , 702.0, 10, 1.38, 11.55, 13.108
FFI16_RS25125, WP_138817266.1, , 790.0, 10, 1.56, 10.26, 12.0828
FFI16_RS25340, WP_138817297.1, , 1800.7, 10, 3.55, 4.50, 5.61294
FFI16_RS25365, WP_056858194.1, , 378.7, 10, 0.75, 21.41, 18.7056
FFI16_RS27645, WP_138813322.1, , 1570.3, 10, 3.10, 5.16, 6.58217
FFI16_RS28805, WP_138813476.1, mdcA, 1369.7, 10, 2.70, 5.92, 7.59905
FFI16_RS02305, WP_138813985.1, , 748.0, 9, 1.47, 9.76, 10.6255
FFI16_RS02365, WP_138813993.1, , 1585.3, 9, 3.12, 4.60, 5.31391
FFI16_RS04490, WP_138814305.1, , 965.3, 9, 1.90, 7.56, 8.70896
FFI16_RS04935, WP_138814365.1, xdhA, 1204.3, 9, 2.37, 6.06, 7.13243
FFI16_RS10005, WP_138815145.1, , 1338.7, 9, 2.64, 5.45, 6.41217
FFI16_RS10030, WP_138815149.1, , 1271.3, 9, 2.51, 5.74, 6.76088
FFI16_RS11305, WP_017138846.1, , 313.7, 9, 0.62, 23.26, 17.6836
FFI16_RS12505, WP_138817572.1, , 694.0, 9, 1.37, 10.52, 11.2054
FFI16_RS14390, WP_138815736.1, , 861.3, 9, 1.70, 8.47, 9.55385
FFI16_RS14640, WP_138815693.1, , 1103.7, 9, 2.18, 6.61, 7.74337
FFI16_RS15540, WP_138815554.1, , 1105.0, 9, 2.18, 6.60, 7.73502
FFI16_RS15940, WP_138815488.1, , 720.7, 9, 1.42, 10.13, 10.9124
FFI16_RS17000, WP_138816029.1, htpG, 1558.7, 9, 3.07, 4.68, 5.42067
FFI16_RS17755, WP_138816124.1, kdpA, 1282.7, 9, 2.53, 5.69, 6.70021
FFI16_RS18705, WP_138816261.1, , 691.0, 9, 1.36, 10.56, 11.2392
FFI16_RS21575, WP_138816759.1, , 1208.0, 9, 2.38, 6.04, 7.11121
FFI16_RS21655, WP_138816773.1, , 1246.7, 9, 2.46, 5.85, 6.89427
FFI16_RS25905, WP_138817376.1, pgaB, 1536.3, 9, 3.03, 4.75, 5.51257
FFI16_RS27130, WP_138813254.1, , 845.3, 9, 1.67, 8.63, 9.69472
FFI16_RS28205, WP_138813400.1, , 577.3, 9, 1.14, 12.64, 12.658
FFI16_RS30300, WP_003186070.1, rpsJ, 157.7, 9, 0.31, 46.28, 23.5978
FFI16_RS02185, WP_138813973.1, , 1067.7, 8, 2.10, 6.08, 6.49857
FFI16_RS05270, WP_016973332.1, , 567.7, 8, 1.12, 11.43, 10.6936
FFI16_RS05505, WP_138814451.1, , 1027.3, 8, 2.02, 6.31, 6.73826
FFI16_RS05870, WP_138814495.1, , 292.7, 8, 0.58, 22.16, 15.5162
FFI16_RS07430, WP_138814729.1, , 638.0, 8, 1.26, 10.17, 9.88106
FFI16_RS08530, WP_138814906.1, , 370.7, 8, 0.73, 17.50, 13.7619
FFI16_RS08680, WP_138814927.1, , 885.0, 8, 1.74, 7.33, 7.68775
FFI16_RS09105, WP_138814986.1, , 1213.0, 8, 2.39, 5.35, 5.72492
FFI16_RS09500, WP_138815056.1, , 505.3, 8, 1.00, 12.84, 11.5172
FFI16_RS10155, WP_138815170.1, , 434.3, 8, 0.86, 14.94, 12.6055
FFI16_RS11320, WP_138817813.1, , 558.7, 8, 1.10, 11.61, 10.8059
FFI16_RS12340, WP_138817603.1, , 1185.7, 8, 2.34, 5.47, 5.86069
FFI16_RS14230, WP_056859494.1, , 812.3, 8, 1.60, 7.99, 8.2488
FFI16_RS17140, WP_138816045.1, , 426.0, 8, 0.84, 15.23, 12.7455
FFI16_RS17640, WP_017136142.1, , 278.0, 8, 0.55, 23.34, 15.9028
FFI16_RS18335, WP_138816214.1, dusA, 779.3, 8, 1.54, 8.32, 8.5239
FFI16_RS20030, WP_138816467.1, , 616.0, 8, 1.21, 10.53, 10.1238
FFI16_RS22130, WP_138816837.1, pmbA, 1123.3, 8, 2.21, 5.78, 6.18713
FFI16_RS22195, WP_138816844.1, , 375.0, 8, 0.74, 17.30, 13.6771
FFI16_RS23385, WP_138817453.1, , 1004.3, 8, 1.98, 6.46, 6.88015
FFI16_RS27540, WP_138813309.1, , 222.7, 8, 0.44, 29.13, 17.5809
FFI16_RS30020, WP_138813655.1, ribB, 787.0, 8, 1.55, 8.24, 8.45848
FFI16_RS00540, WP_138813758.1, , 944.3, 7, 1.86, 6.01, 5.78193
FFI16_RS06380, WP_138814566.1, , 466.3, 7, 0.92, 12.17, 9.91464
FFI16_RS06875, WP_138815378.1, , 554.0, 7, 1.09, 10.25, 8.85726
FFI16_RS06905, WP_138814657.1, , 566.3, 7, 1.12, 10.02, 8.72441
FFI16_RS07770, WP_138814785.1, , 805.7, 7, 1.59, 7.05, 6.66056
FFI16_RS08090, WP_138814835.1, , 718.3, 7, 1.42, 7.90, 7.31713
FFI16_RS08235, WP_138814860.1, , 994.7, 7, 1.96, 5.71, 5.5022
FFI16_RS08920, WP_017137497.1, cobA, 1040.0, 7, 2.05, 5.46, 5.26604
FFI16_RS09930, WP_138815132.1, urtE, 536.7, 7, 1.06, 10.58, 9.04999
FFI16_RS10495, WP_138815225.1, , 588.7, 7, 1.16, 9.64, 8.49082
FFI16_RS11185, WP_138817791.1, , 564.7, 7, 1.11, 10.05, 8.7415
FFI16_RS12355, WP_138817600.1, , 598.0, 7, 1.18, 9.49, 8.39686
FFI16_RS13315, WP_138815916.1, , 547.0, 7, 1.08, 10.38, 8.9344
FFI16_RS13435, WP_138815895.1, , 787.7, 7, 1.55, 7.21, 6.78844
FFI16_RS14925, WP_138815654.1, , 819.7, 7, 1.62, 6.92, 6.56351
FFI16_RS15385, WP_138815582.1, , 761.0, 7, 1.50, 7.46, 6.98488
FFI16_RS15825, WP_058420641.1, , 562.0, 7, 1.11, 10.10, 8.77047
FFI16_RS16155, WP_138815452.1, , 561.3, 7, 1.11, 10.11, 8.77801
FFI16_RS16525, WP_138815963.1, , 718.0, 7, 1.42, 7.91, 7.31955
FFI16_RS17100, WP_138816039.1, , 237.0, 7, 0.47, 23.95, 14.2606
FFI16_RS17745, WP_138816122.1, kdpC, 481.7, 7, 0.95, 11.78, 9.71339
FFI16_RS21855, WP_138816799.1, , 489.0, 7, 0.96, 11.61, 9.62051
FFI16_RS22780, WP_138816918.1, , 164.3, 7, 0.32, 34.55, 16.7005
FFI16_RS23110, WP_138816973.1, , 849.7, 7, 1.67, 6.68, 6.3623
FFI16_RS24545, WP_138817456.1, , 524.0, 7, 1.03, 10.83, 9.19606
FFI16_RS25700, WP_138817349.1, , 396.0, 7, 0.78, 14.33, 10.9388
FFI16_RS29180, WP_138813536.1, , 460.0, 7, 0.91, 12.34, 9.99914
FFI16_RS29875, WP_138813675.1, , 759.0, 7, 1.50, 7.48, 6.99993
FFI16_RS01830, WP_138813933.1, , 683.3, 6, 1.35, 7.12, 5.93237
FFI16_RS02635, WP_138814038.1, , 418.7, 6, 0.83, 11.62, 8.4335
FFI16_RS05815, WP_010166091.1, fliM, 751.3, 6, 1.48, 6.48, 5.47478
FFI16_RS11455, WP_138817753.1, , 593.7, 6, 1.17, 8.19, 6.62812
FFI16_RS13810, WP_138815826.1, , 789.0, 6, 1.56, 6.17, 5.24275
FFI16_RS15090, WP_138815626.1, , 643.3, 6, 1.27, 7.56, 6.22849
FFI16_RS15460, WP_138815569.1, , 684.7, 6, 1.35, 7.11, 5.92239
FFI16_RS18795, WP_138816279.1, , 777.0, 6, 1.53, 6.26, 5.31507
FFI16_RS19285, WP_138816363.1, , 572.3, 6, 1.13, 8.50, 6.81305
FFI16_RS19975, WP_138816458.1, map, 705.3, 6, 1.39, 6.90, 5.77839
FFI16_RS20655, WP_082463551.1, , 666.0, 6, 1.31, 7.31, 6.05778
FFI16_RS25415, WP_138817304.1, , 110.3, 6, 0.22, 44.11, 15.9213
FFI16_RS29755, WP_138813619.1, , 125.0, 6, 0.25, 38.92, 15.1953
FFI16_RS29895, WP_065911274.1, , 429.3, 6, 0.85, 11.33, 8.30111
FFI16_RS00035, WP_138813687.1, mpl, 520.7, 5, 1.03, 7.79, 5.50186
FFI16_RS08610, WP_017137580.1, , 484.7, 5, 0.96, 8.36, 5.80246
FFI16_RS08715, WP_138814933.1, , 369.7, 5, 0.73, 10.97, 6.97183
FFI16_RS09195, WP_017136535.1, , 306.7, 5, 0.60, 13.22, 7.8042
FFI16_RS09765, WP_138815105.1, , 293.7, 5, 0.58, 13.80, 7.99972
FFI16_RS10950, WP_017138916.1, , 231.3, 5, 0.46, 17.53, 9.09276
FFI16_RS14505, WP_138817415.1, , 524.7, 5, 1.03, 7.73, 5.46999
FFI16_RS16200, WP_138815443.1, , 501.3, 5, 0.99, 8.09, 5.66067
FFI16_RS19055, WP_138816324.1, , 350.0, 5, 0.69, 11.58, 7.21384
FFI16_RS26105, , rrf, 217.0, 5, 0.43, 18.68, 9.38862
FFI16_RS26190, WP_138813125.1, , 332.3, 5, 0.65, 12.20, 7.44474
