Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
CCNA_03278, YP_002518650.1, , 928.7, 6, 1.80, 4.73, 4.56956
CCNA_03831, YP_002519204.1, , 1208.7, 6, 2.34, 3.64, 3.43313
CCNA_00087, YP_002515462.1, , 928.0, 5, 1.80, 3.95, 3.31688
CCNA_00150, YP_002515525.1, , 811.3, 5, 1.57, 4.51, 3.80913
CCNA_00236, YP_002515611.1, , 1364.7, 5, 2.64, 2.68, 2.04873
CCNA_00338, YP_002515713.2, , 1782.7, 5, 3.45, 2.05, 1.32459
CCNA_00339, YP_002515714.1, , 1032.0, 5, 2.00, 3.55, 2.9448
CCNA_00343, YP_002515718.1, odhB, 953.0, 5, 1.85, 3.84, 3.22229
CCNA_00365, YP_002515740.1, , 1052.0, 5, 2.04, 3.48, 2.87928
CCNA_00534, YP_002515907.2, , 776.7, 5, 1.50, 4.71, 3.97351
CCNA_00569, YP_002515942.1, , 822.0, 5, 1.59, 4.45, 3.76015
CCNA_00613, YP_002515986.3, , 964.0, 5, 1.87, 3.80, 3.18175
CCNA_00629, YP_002516002.1, , 1505.3, 5, 2.92, 2.43, 1.76654
CCNA_00686, YP_002516059.1, , 1124.3, 5, 2.18, 3.26, 2.65669
CCNA_00710, YP_002516083.1, , 971.0, 5, 1.88, 3.77, 3.15629
CCNA_00711, YP_002516084.1, , 862.3, 5, 1.67, 4.25, 3.58301
CCNA_00787, YP_002516160.1, motA, 760.3, 5, 1.47, 4.82, 4.0548
CCNA_00838, YP_002516211.2, , 1574.3, 5, 3.05, 2.33, 1.64374
CCNA_00846, YP_002516219.1, , 2318.7, 5, 4.49, 1.58, 0.762515
CCNA_00901, YP_002516274.1, , 707.0, 5, 1.37, 5.18, 4.33543
CCNA_01149, YP_002516522.1, , 2091.0, 5, 4.05, 1.75, 0.964409
CCNA_01163, YP_002516536.1, , 5457.0, 5, 10.57, 0.67, 0.0202998
CCNA_01262, YP_002516635.1, acrB3, 2304.0, 5, 4.46, 1.59, 0.774199
CCNA_01277, YP_002516650.1, , 1059.3, 5, 2.05, 3.46, 2.85581
CCNA_01648, YP_002517021.1, , 933.0, 5, 1.81, 3.92, 3.29768
CCNA_01679, YP_002517052.1, , 1073.0, 5, 2.08, 3.41, 2.81239
CCNA_01968, YP_002517341.1, , 750.0, 5, 1.45, 4.88, 4.10702
CCNA_02015, YP_002517388.1, nuoN, 1070.3, 5, 2.07, 3.42, 2.82088
CCNA_02156, YP_002517529.1, , 1046.3, 5, 2.03, 3.50, 2.89777
CCNA_02213, YP_002517586.1, , 923.7, 5, 1.79, 3.96, 3.3335
CCNA_02298, YP_002517671.2, , 727.0, 5, 1.41, 5.04, 4.22704
CCNA_02458, YP_002517831.3, , 1134.3, 5, 2.20, 3.23, 2.62755
CCNA_02502, YP_002517875.1, , 835.7, 5, 1.62, 4.38, 3.69865
CCNA_02531, YP_002517904.2, , 662.0, 5, 1.28, 5.53, 4.59416
CCNA_02877, YP_002518249.1, , 976.0, 5, 1.89, 3.75, 3.13826
CCNA_02923, YP_002518296.1, , 2414.7, 5, 4.68, 1.52, 0.690293
CCNA_02935, YP_002518308.2, , 1709.3, 5, 3.31, 2.14, 1.42889
CCNA_02947, YP_002518320.1, flmD, 702.7, 5, 1.36, 5.21, 4.35924
CCNA_03102, YP_002518475.3, , 1130.7, 5, 2.19, 3.24, 2.638
CCNA_03177, YP_002518550.1, , 1592.7, 5, 3.09, 2.30, 1.61255
CCNA_03208, YP_002518581.1, , 720.3, 5, 1.40, 5.08, 4.26292
CCNA_03492, YP_002518865.2, , 658.0, 5, 1.27, 5.57, 4.61822
CCNA_03624, YP_002518997.2, , 816.7, 5, 1.58, 4.48, 3.7843
CCNA_03796, YP_002519169.1, , 841.3, 5, 1.63, 4.35, 3.6739
CCNA_03878, YP_002519251.1, hemH, 739.7, 5, 1.43, 4.95, 4.16018
CCNA_00013, YP_002515388.1, glnD, 2118.3, 4, 4.10, 1.38, 0.533344
CCNA_00064, YP_002515439.1, , 1416.0, 4, 2.74, 2.07, 1.21896
CCNA_00136, YP_002515511.1, , 1258.0, 4, 2.44, 2.33, 1.47343
CCNA_00183, YP_002515558.1, pulO, 611.0, 4, 1.18, 4.79, 3.43007
CCNA_00250, YP_002515625.2, , 1041.3, 4, 2.02, 2.81, 1.92373
CCNA_00319, YP_002515694.1, , 499.7, 4, 0.97, 5.86, 4.06869
CCNA_00363, YP_002515738.1, , 651.0, 4, 1.26, 4.50, 3.23562
CCNA_00369, YP_002515744.1, , 1070.7, 4, 2.07, 2.74, 1.85425
CCNA_00398, YP_002515773.2, , 1142.0, 4, 2.21, 2.57, 1.69746
CCNA_00536, YP_002515909.1, , 3178.3, 4, 6.16, 0.92, 0.148084
CCNA_00565, YP_002515938.1, , 1383.3, 4, 2.68, 2.12, 1.26744
CCNA_00603, YP_002515976.1, , 723.0, 4, 1.40, 4.05, 2.92209
CCNA_00735, YP_002516108.1, bamF, 524.7, 4, 1.02, 5.58, 3.91077
CCNA_00760, YP_002516133.1, , 1287.0, 4, 2.49, 2.28, 1.4227
CCNA_00770, YP_002516143.1, , 537.0, 4, 1.04, 5.46, 3.83644
CCNA_00854, YP_002516227.1, , 1199.3, 4, 2.32, 2.44, 1.58236
CCNA_00893, YP_002516266.1, , 871.3, 4, 1.69, 3.36, 2.39217
CCNA_01017, YP_002516390.1, , 1303.0, 4, 2.52, 2.25, 1.39553
CCNA_01028, YP_002516401.2, , 1175.3, 4, 2.28, 2.49, 1.62946
CCNA_01063, YP_002516436.1, perB, 466.7, 4, 0.90, 6.28, 4.29255
CCNA_01527, YP_002516900.1, fljL, 713.7, 4, 1.38, 4.10, 2.96021
CCNA_01567, YP_002516940.1, , 923.0, 4, 1.79, 3.17, 2.23637
CCNA_01613, YP_002516986.1, mreC, 797.3, 4, 1.54, 3.67, 2.63957
CCNA_01687, YP_002517060.1, , 535.0, 4, 1.04, 5.48, 3.84838
CCNA_01706, YP_002517079.1, , 1378.0, 4, 2.67, 2.13, 1.27549
CCNA_01833, YP_002517206.1, , 1057.0, 4, 2.05, 2.77, 1.88625
CCNA_01834, YP_002517207.1, , 1790.7, 4, 3.47, 1.64, 0.783536
CCNA_01924, YP_002517297.1, , 876.0, 4, 1.70, 3.34, 2.37747
CCNA_01964, YP_002517337.1, , 404.7, 4, 0.78, 7.24, 4.76952
CCNA_02118, YP_002517491.1, , 1608.3, 4, 3.12, 1.82, 0.970813
CCNA_02146, YP_002517519.2, , 449.3, 4, 0.87, 6.52, 4.41842
CCNA_02187, YP_002517560.1, sspB, 474.0, 4, 0.92, 6.18, 4.24141
CCNA_02352, YP_002517725.1, , 1628.7, 4, 3.16, 1.80, 0.947771
CCNA_02366, YP_002517739.2, malY, 1221.0, 4, 2.37, 2.40, 1.54108
CCNA_02480, YP_002517853.1, , 1120.3, 4, 2.17, 2.61, 1.74351
CCNA_02537, YP_002517910.1, , 1800.7, 4, 3.49, 1.63, 0.774398
CCNA_02540, YP_002517913.1, , 1075.0, 4, 2.08, 2.73, 1.84433
CCNA_02563, YP_002517936.1, , 946.7, 4, 1.83, 3.09, 2.16911
CCNA_02588, YP_002517961.1, , 797.7, 4, 1.55, 3.67, 2.63815
CCNA_02634, YP_002518007.1, murG, 796.0, 4, 1.54, 3.68, 2.6442
CCNA_02643, YP_002518016.1, ftsI, 1308.3, 4, 2.53, 2.24, 1.38666
CCNA_02688, YP_002518061.1, , 807.3, 4, 1.56, 3.63, 2.6043
CCNA_02751, YP_002518124.1, , 811.0, 4, 1.57, 3.61, 2.5914
CCNA_02864, YP_002518237.1, , 455.3, 4, 0.88, 6.43, 4.37437
CCNA_02909, YP_002518282.2, , 1102.3, 4, 2.14, 2.66, 1.78279
CCNA_02917, YP_002518290.1, , 756.0, 4, 1.46, 3.87, 2.79195
CCNA_03051, YP_002518424.1, , 402.7, 4, 0.78, 7.27, 4.78632
CCNA_03146, YP_002518519.1, , 1576.3, 4, 3.05, 1.86, 1.00813
CCNA_03191, YP_002518564.1, , 1769.7, 4, 3.43, 1.66, 0.80308
CCNA_03297, YP_002518669.1, , 936.7, 4, 1.81, 3.13, 2.19719
CCNA_03347, YP_002518719.1, , 1091.7, 4, 2.12, 2.68, 1.8064
CCNA_03359, YP_002518731.1, , 979.3, 4, 1.90, 2.99, 2.08055
CCNA_03371, YP_002518744.1, , 465.3, 4, 0.90, 6.30, 4.30247
CCNA_03522, YP_002518895.2, , 1173.0, 4, 2.27, 2.50, 1.63406
CCNA_03533, YP_002518906.1, , 1410.7, 4, 2.73, 2.08, 1.22668
CCNA_03578, YP_002518951.2, , 1386.0, 4, 2.69, 2.11, 1.26336
CCNA_03582, YP_002518955.1, , 598.7, 4, 1.16, 4.89, 3.49318
CCNA_03627, YP_002519000.3, , 836.3, 4, 1.62, 3.50, 2.50535
CCNA_03783, YP_002519156.1, ccmB, 466.0, 4, 0.90, 6.29, 4.29751
CCNA_03791, YP_002519164.1, , 522.0, 4, 1.01, 5.61, 3.92738
CCNA_03867, YP_002519240.1, , 779.0, 4, 1.51, 3.76, 2.70572
CCNA_03886, YP_008877601.2, , 1413.3, 4, 2.74, 2.07, 1.22289
CCNA_03887, YP_008877602.1, , 556.0, 4, 1.08, 5.27, 3.72567
CCNA_00051, YP_002515426.1, corC, 688.7, 3, 1.33, 3.19, 1.89127
CCNA_00057, YP_002515432.1, , 456.3, 3, 0.88, 4.82, 2.809
CCNA_00058, YP_002515433.1, , 572.3, 3, 1.11, 3.84, 2.28893
CCNA_00069, YP_002515444.1, , 870.7, 3, 1.69, 2.52, 1.4298
CCNA_00094, YP_002515469.1, hfsJ, 800.0, 3, 1.55, 2.75, 1.59054
CCNA_00139, YP_002515514.1, chlI, 1270.0, 3, 2.46, 1.73, 0.807291
CCNA_00211, YP_002515586.2, , 858.3, 3, 1.66, 2.56, 1.45653
CCNA_00223, YP_002515598.1, , 581.3, 3, 1.13, 3.78, 2.2544
CCNA_00252, YP_002515627.1, pbpX, 1572.0, 3, 3.05, 1.40, 0.532731
CCNA_00255, YP_002515630.1, , 853.0, 3, 1.65, 2.58, 1.46814
CCNA_00267, YP_002515642.1, , 790.7, 3, 1.53, 2.78, 1.61328
CCNA_00344, YP_002515719.2, , 324.0, 3, 0.63, 6.78, 3.6517
CCNA_00348, YP_002515723.1, , 1597.3, 3, 3.09, 1.38, 0.51463
CCNA_00424, YP_002515799.1, , 1197.7, 3, 2.32, 1.83, 0.893018
CCNA_00485, YP_002515858.1, , 841.7, 3, 1.63, 2.61, 1.49325
CCNA_00519, YP_002515892.1, , 895.7, 3, 1.74, 2.45, 1.37766
CCNA_00531, YP_002515904.1, , 332.3, 3, 0.64, 6.61, 3.58747
CCNA_00533, YP_002515906.1, hfsI, 1068.0, 3, 2.07, 2.06, 1.07272
CCNA_00567, YP_002515940.1, , 1756.3, 3, 3.40, 1.25, 0.414268
CCNA_00597, YP_002515970.1, , 2351.0, 3, 4.56, 0.93, 0.18328
CCNA_00653, YP_002516026.1, nasC, 1986.7, 3, 3.85, 1.11, 0.302486
CCNA_00707, YP_002516080.1, , 784.0, 3, 1.52, 2.80, 1.62991
CCNA_00744, YP_002516117.2, , 323.0, 3, 0.63, 6.80, 3.65956
CCNA_00774, YP_002516147.1, , 873.0, 3, 1.69, 2.52, 1.42491
CCNA_00776, YP_002516149.1, , 2762.0, 3, 5.35, 0.80, 0.10314
CCNA_00796, YP_002516169.2, fixL, 1192.0, 3, 2.31, 1.84, 0.900182
CCNA_00983, YP_002516356.1, , 1412.3, 3, 2.74, 1.56, 0.663101
CCNA_00994, YP_002516367.1, , 1352.3, 3, 2.62, 1.62, 0.720276
CCNA_00997, YP_002516370.1, , 1005.0, 3, 1.95, 2.19, 1.17426
CCNA_01001, YP_002516374.1, , 684.0, 3, 1.33, 3.21, 1.90549
CCNA_01021, YP_002516394.2, , 2476.0, 3, 4.80, 0.89, 0.15407
CCNA_01168, YP_002516541.1, , 976.3, 3, 1.89, 2.25, 1.2241
CCNA_01243, YP_002516616.1, , 1793.7, 3, 3.48, 1.22, 0.39367
CCNA_01327, YP_002516700.1, adk, 525.7, 3, 1.02, 4.18, 2.47993
CCNA_01393, YP_002516766.2, , 1245.7, 3, 2.41, 1.76, 0.835073
CCNA_01423, YP_002516796.3, , 752.0, 3, 1.46, 2.92, 1.71231
CCNA_01425, YP_002516798.1, , 1671.7, 3, 3.24, 1.31, 0.464933
CCNA_01528, YP_002516901.1, fljK, 712.0, 3, 1.38, 3.09, 1.82276
CCNA_01548, YP_002516921.1, , 879.0, 3, 1.70, 2.50, 1.41224
CCNA_01556, YP_002516929.1, , 862.3, 3, 1.67, 2.55, 1.44784
CCNA_01609, YP_002516982.1, , 1473.3, 3, 2.85, 1.49, 0.609803
CCNA_01676, YP_002517049.2, , 3069.0, 3, 5.95, 0.72, 0.0665735
CCNA_01693, YP_002517066.1, , 670.7, 3, 1.30, 3.28, 1.94648
CCNA_01694, YP_002517067.1, , 1474.7, 3, 2.86, 1.49, 0.608633
CCNA_01695, YP_002517068.1, , 2277.3, 3, 4.41, 0.96, 0.202943
CCNA_01727, YP_002517100.2, , 1234.0, 3, 2.39, 1.78, 0.848813
CCNA_01760, YP_002517133.3, , 1836.0, 3, 3.56, 1.20, 0.371601
CCNA_01788, YP_002517161.1, , 366.7, 3, 0.71, 5.99, 3.34015
CCNA_01806, YP_002517179.1, , 1092.7, 3, 2.12, 2.01, 1.03563
CCNA_01863, YP_002517236.1, , 1064.7, 3, 2.06, 2.06, 1.07779
CCNA_01865, YP_002517238.1, , 870.0, 3, 1.69, 2.53, 1.4313
CCNA_01868, YP_002517241.1, , 594.3, 3, 1.15, 3.70, 2.20576
CCNA_01879, YP_002517252.1, , 924.3, 3, 1.79, 2.38, 1.32074
CCNA_01985, YP_002517358.1, , 1359.7, 3, 2.63, 1.62, 0.712954
CCNA_02097, YP_002517470.1, , 1587.3, 3, 3.08, 1.38, 0.521709
CCNA_02120, YP_002517493.2, , 806.3, 3, 1.56, 2.72, 1.57536
CCNA_02129, YP_002517502.1, , 912.0, 3, 1.77, 2.41, 1.34488
CCNA_02148, YP_002517521.1, , 245.3, 3, 0.48, 8.96, 4.37542
CCNA_02152, YP_002517525.1, , 495.0, 3, 0.96, 4.44, 2.61823
CCNA_02182, YP_002517555.3, , 644.0, 3, 1.25, 3.41, 2.03228
CCNA_02222, YP_002517595.1, , 823.3, 3, 1.60, 2.67, 1.53527
CCNA_02292, YP_002517665.1, , 531.3, 3, 1.03, 4.14, 2.45583
CCNA_02324, YP_002517697.1, hsp33, 782.7, 3, 1.52, 2.81, 1.63316
CCNA_02360, YP_002517733.1, , 602.7, 3, 1.17, 3.65, 2.17509
CCNA_02364, YP_002517737.1, , 1845.7, 3, 3.58, 1.19, 0.366716
CCNA_02377, YP_002517750.2, , 646.3, 3, 1.25, 3.40, 2.02469
CCNA_02381, YP_002517754.2, , 552.0, 3, 1.07, 3.98, 2.36953
CCNA_02384, YP_002517757.1, , 1470.7, 3, 2.85, 1.49, 0.611981
CCNA_02386, YP_002517759.1, , 903.0, 3, 1.75, 2.43, 1.36286
CCNA_02454, YP_002517827.2, , 2731.3, 3, 5.29, 0.80, 0.107712
CCNA_02461, YP_002517834.2, , 446.0, 3, 0.86, 4.93, 2.86323
CCNA_02586, YP_002517959.1, , 1729.3, 3, 3.35, 1.27, 0.429805
CCNA_02612, YP_002517985.1, , 2083.0, 3, 4.04, 1.05, 0.265121
CCNA_02629, YP_002518002.1, , 1059.7, 3, 2.05, 2.07, 1.08552
CCNA_02631, YP_002518004.1, , 230.3, 3, 0.45, 9.54, 4.54344
CCNA_02651, YP_002518024.1, , 746.3, 3, 1.45, 2.94, 1.72752
CCNA_02693, YP_002518066.2, , 1573.3, 3, 3.05, 1.40, 0.531785
CCNA_02701, YP_002518074.1, , 1740.3, 3, 3.37, 1.26, 0.423406
CCNA_02732, YP_002518105.1, , 263.3, 3, 0.51, 8.34, 4.18847
CCNA_02742, YP_002518115.1, , 917.0, 3, 1.78, 2.40, 1.335
CCNA_02837, YP_002518210.1, , 435.3, 3, 0.84, 5.05, 2.92124
CCNA_02872, YP_002518245.1, , 1009.0, 3, 1.95, 2.18, 1.1675
CCNA_02875, YP_002518248.1, , 293.3, 3, 0.57, 7.49, 3.90713
CCNA_02919, YP_002518292.1, , 821.7, 3, 1.59, 2.67, 1.53899
CCNA_02965, YP_002518338.1, , 921.3, 3, 1.79, 2.38, 1.32658
CCNA_02977, YP_002518350.1, sigU, 535.7, 3, 1.04, 4.10, 2.43712
CCNA_03009, YP_002518382.1, , 606.7, 3, 1.18, 3.62, 2.16068
CCNA_03013, YP_002518386.1, , 1285.7, 3, 2.49, 1.71, 0.789868
CCNA_03047, YP_002518420.1, , 531.0, 3, 1.03, 4.14, 2.45711
CCNA_03052, YP_002518425.2, , 963.7, 3, 1.87, 2.28, 1.24675
CCNA_03139, YP_002518512.1, , 1488.7, 3, 2.88, 1.48, 0.597061
CCNA_03172, YP_002518545.1, , 681.3, 3, 1.32, 3.22, 1.91372
CCNA_03210, YP_002518583.1, , 717.3, 3, 1.39, 3.06, 1.80762
CCNA_03258, YP_002518631.1, , 221.3, 3, 0.43, 9.93, 4.65025
CCNA_03339, YP_002518711.1, tolA, 597.3, 3, 1.16, 3.68, 2.19474
CCNA_03386, YP_002518759.1, pbpC, 1650.7, 3, 3.20, 1.33, 0.478447
CCNA_03421, YP_002518794.1, , 1016.0, 3, 1.97, 2.16, 1.15578
CCNA_03449, YP_002518822.2, , 1135.3, 3, 2.20, 1.94, 0.974962
CCNA_03502, YP_002518875.1, , 922.0, 3, 1.79, 2.38, 1.32521
CCNA_03516, YP_002518889.1, coxE, 844.0, 3, 1.64, 2.60, 1.4881
CCNA_03524, YP_002518897.1, , 1398.0, 3, 2.71, 1.57, 0.676282
CCNA_03609, YP_002518982.2, , 999.7, 3, 1.94, 2.20, 1.18329
CCNA_03628, YP_002519001.1, , 1127.7, 3, 2.18, 1.95, 0.985492
CCNA_03639, YP_002519012.1, , 294.7, 3, 0.57, 7.46, 3.89481
CCNA_03689, YP_002519062.1, , 838.3, 3, 1.62, 2.62, 1.50091
CCNA_03756, YP_002519129.1, , 710.0, 3, 1.38, 3.09, 1.82852
CCNA_03763, YP_002519136.1, , 754.0, 3, 1.46, 2.91, 1.70701
CCNA_03894, YP_008877610.1, , 981.7, 3, 1.90, 2.24, 1.21454
CCNA_R0190, , , 671.0, 3, 1.30, 3.27, 1.94554
