Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
FFI16_RS02810, WP_138814054.1, , 680.3, 5, 1.34, 5.96, 4.41904
FFI16_RS03145, WP_138814104.1, ugpC, 885.0, 5, 1.74, 4.58, 3.42593
FFI16_RS03235, WP_138814114.1, , 680.0, 5, 1.34, 5.96, 4.42077
FFI16_RS03850, WP_138814207.1, , 1066.3, 5, 2.10, 3.80, 2.7759
FFI16_RS04145, WP_056861620.1, , 703.0, 5, 1.39, 5.77, 4.29085
FFI16_RS04900, WP_138814360.1, dacB, 1197.7, 5, 2.36, 3.39, 2.39687
FFI16_RS05395, WP_138814441.1, , 1138.3, 5, 2.24, 3.56, 2.56012
FFI16_RS06190, WP_138814538.1, , 1105.3, 5, 2.18, 3.67, 2.65644
FFI16_RS06800, WP_138814638.1, , 1523.0, 5, 3.00, 2.66, 1.68714
FFI16_RS06940, WP_138814664.1, , 999.3, 5, 1.97, 4.06, 2.99664
FFI16_RS07055, WP_138815379.1, truA, 731.3, 5, 1.44, 5.54, 4.13824
FFI16_RS07465, WP_138814734.1, , 624.3, 5, 1.23, 6.49, 4.75971
FFI16_RS07780, WP_138814787.1, , 769.3, 5, 1.52, 5.27, 3.94488
FFI16_RS08895, WP_138814953.1, , 1924.7, 5, 3.79, 2.11, 1.1059
FFI16_RS09025, WP_138814974.1, , 2175.3, 5, 4.29, 1.86, 0.850616
FFI16_RS09205, WP_138815003.1, , 804.0, 5, 1.58, 5.04, 3.77889
FFI16_RS09235, WP_138815009.1, xylF, 858.0, 5, 1.69, 4.73, 3.5386
FFI16_RS09390, WP_138815038.1, , 860.7, 5, 1.70, 4.71, 3.52712
FFI16_RS10370, WP_138815204.1, , 1488.3, 5, 2.93, 2.72, 1.75053
FFI16_RS10460, WP_058421372.1, , 768.0, 5, 1.51, 5.28, 3.95129
FFI16_RS10640, WP_138815244.1, , 735.3, 5, 1.45, 5.51, 4.11728
FFI16_RS11155, WP_138817785.1, , 716.0, 5, 1.41, 5.66, 4.21979
FFI16_RS12095, WP_138817644.1, , 1614.7, 5, 3.18, 2.51, 1.53112
FFI16_RS12215, WP_138817621.1, , 2255.3, 5, 4.45, 1.80, 0.782049
FFI16_RS12405, WP_138817591.1, , 4128.0, 5, 8.14, 0.98, 0.0966088
FFI16_RS12520, WP_138817569.1, efeO, 647.7, 5, 1.28, 6.26, 4.61289
FFI16_RS12530, WP_138817567.1, pssA, 1121.0, 5, 2.21, 3.62, 2.61009
FFI16_RS13020, WP_138817485.1, , 2312.0, 5, 4.56, 1.75, 0.736733
FFI16_RS13185, WP_138815941.1, , 1826.7, 5, 3.60, 2.22, 1.22538
FFI16_RS13820, WP_065931775.1, , 811.3, 5, 1.60, 5.00, 3.74517
FFI16_RS13835, WP_138815822.1, iolD, 1570.3, 5, 3.10, 2.58, 1.60466
FFI16_RS13970, WP_138815799.1, , 1752.3, 5, 3.45, 2.31, 1.32478
FFI16_RS14090, WP_138815778.1, , 5597.0, 5, 11.03, 0.72, 0.0148948
FFI16_RS14405, WP_138815733.1, , 1167.3, 5, 2.30, 3.47, 2.47885
FFI16_RS15845, WP_138815503.1, , 925.7, 5, 1.82, 4.38, 3.26468
FFI16_RS15895, WP_138815495.1, selD, 871.3, 5, 1.72, 4.65, 3.48251
FFI16_RS16140, WP_138815455.1, , 926.0, 5, 1.83, 4.38, 3.26352
FFI16_RS16195, WP_138815444.1, , 786.3, 5, 1.55, 5.16, 3.86236
FFI16_RS17025, WP_138816032.1, brnQ, 1061.0, 5, 2.09, 3.82, 2.79262
FFI16_RS17155, WP_138816046.1, , 772.3, 5, 1.52, 5.25, 3.93015
FFI16_RS17285, WP_138816064.1, phnC, 730.3, 5, 1.44, 5.55, 4.14351
FFI16_RS17300, WP_138816066.1, , 891.0, 5, 1.76, 4.55, 3.40153
FFI16_RS17975, WP_099490060.1, , 1215.7, 5, 2.40, 3.34, 2.34981
FFI16_RS19475, WP_138816394.1, , 1095.0, 5, 2.16, 3.70, 2.68738
FFI16_RS19635, WP_138816419.1, , 1324.3, 5, 2.61, 3.06, 2.08728
FFI16_RS19720, WP_138816427.1, , 1917.7, 5, 3.78, 2.11, 1.11403
FFI16_RS20310, WP_138816510.1, , 1781.3, 5, 3.51, 2.28, 1.28509
FFI16_RS20750, WP_138816597.1, , 1691.0, 5, 3.33, 2.40, 1.41288
FFI16_RS20865, WP_138816626.1, , 643.0, 5, 1.27, 6.31, 4.64184
FFI16_RS21150, WP_138816698.1, , 1142.7, 5, 2.25, 3.55, 2.54759
FFI16_RS21730, WP_003171886.1, , 797.3, 5, 1.57, 5.09, 3.8102
FFI16_RS22435, WP_138816868.1, , 1253.0, 5, 2.47, 3.24, 2.25563
FFI16_RS22500, WP_138816880.1, , 618.3, 5, 1.22, 6.56, 4.79846
FFI16_RS23250, WP_058419410.1, , 1179.7, 5, 2.33, 3.44, 2.44502
FFI16_RS23340, WP_138817001.1, , 968.3, 5, 1.91, 4.19, 3.10605
FFI16_RS24205, WP_138817128.1, , 567.7, 5, 1.12, 7.14, 5.1448
FFI16_RS24450, WP_138817173.1, , 1328.3, 5, 2.62, 3.05, 2.07826
FFI16_RS24735, WP_138817215.1, , 743.0, 5, 1.46, 5.46, 4.07735
FFI16_RS24825, WP_138817225.1, mdoH, 1947.3, 5, 3.84, 2.08, 1.08005
FFI16_RS25555, WP_138817326.1, , 2308.0, 5, 4.55, 1.76, 0.739845
FFI16_RS27030, WP_138813239.1, , 1421.0, 5, 2.80, 2.85, 1.88092
FFI16_RS27045, WP_138813240.1, uvrD, 1771.0, 5, 3.49, 2.29, 1.29904
FFI16_RS27345, WP_017135822.1, tssC, 1156.3, 5, 2.28, 3.51, 2.50932
FFI16_RS27675, WP_138813327.1, , 1600.0, 5, 3.15, 2.53, 1.55507
FFI16_RS29120, WP_138813528.1, , 1199.7, 5, 2.36, 3.38, 2.39159
FFI16_RS29230, WP_138813541.1, dgcA, 1607.0, 5, 3.17, 2.52, 1.54361
FFI16_RS29430, WP_138813570.1, , 1590.0, 5, 3.13, 2.55, 1.57158
FFI16_RS29490, WP_138813580.1, bioF, 984.3, 5, 1.94, 4.12, 3.04898
FFI16_RS29710, WP_138813612.1, , 841.0, 5, 1.66, 4.82, 3.61202
FFI16_RS00155, WP_138813697.1, , 690.7, 4, 1.36, 4.70, 3.00648
FFI16_RS00520, WP_138813756.1, , 1007.0, 4, 1.98, 3.22, 1.96508
FFI16_RS00855, WP_138813805.1, carA, 965.0, 4, 1.90, 3.36, 2.0743
FFI16_RS01210, WP_138813848.1, , 1178.3, 4, 2.32, 2.75, 1.58362
FFI16_RS01300, WP_138813862.1, , 724.3, 4, 1.43, 4.48, 2.86669
FFI16_RS01770, WP_138813925.1, , 619.0, 4, 1.22, 5.24, 3.33724
FFI16_RS02230, WP_138813977.1, , 1432.7, 4, 2.82, 2.26, 1.16035
FFI16_RS02380, WP_138813995.1, , 626.7, 4, 1.24, 5.18, 3.29938
FFI16_RS03785, WP_138814201.1, , 1551.3, 4, 3.06, 2.09, 1.00601
FFI16_RS04115, WP_138814251.1, , 983.0, 4, 1.94, 3.30, 2.02663
FFI16_RS04320, WP_138814281.1, , 2181.0, 4, 4.30, 1.49, 0.473811
FFI16_RS04435, WP_138814296.1, , 1877.7, 4, 3.70, 1.73, 0.681124
FFI16_RS06005, WP_138814512.1, , 959.7, 4, 1.89, 3.38, 2.08859
FFI16_RS06155, WP_105523190.1, , 489.7, 4, 0.97, 6.62, 4.07876
FFI16_RS06855, WP_138814649.1, , 1393.3, 4, 2.75, 2.33, 1.21699
FFI16_RS07410, WP_138814725.1, , 742.3, 4, 1.46, 4.37, 2.79533
FFI16_RS07575, WP_138814754.1, , 588.3, 4, 1.16, 5.51, 3.49443
FFI16_RS07785, WP_138814788.1, , 881.0, 4, 1.74, 3.68, 2.31548
FFI16_RS08115, WP_138814840.1, , 749.3, 4, 1.48, 4.33, 2.76822
FFI16_RS08205, WP_138814855.1, , 1001.3, 4, 1.97, 3.24, 1.97949
FFI16_RS08255, WP_017136514.1, , 814.3, 4, 1.60, 3.98, 2.53196
FFI16_RS08340, WP_138814873.1, , 544.3, 4, 1.07, 5.96, 3.73883
FFI16_RS08760, WP_138814941.1, nuoL, 1380.0, 4, 2.72, 2.35, 1.23677
FFI16_RS08905, WP_138814955.1, , 1041.0, 4, 2.05, 3.12, 1.8816
FFI16_RS09045, WP_138814978.1, , 1673.7, 4, 3.30, 1.94, 0.868897
FFI16_RS09100, WP_138814985.1, , 417.0, 4, 0.82, 7.78, 4.61064
FFI16_RS09145, WP_138814994.1, , 782.7, 4, 1.54, 4.14, 2.64343
FFI16_RS09260, WP_138815013.1, , 1024.0, 4, 2.02, 3.17, 1.92281
FFI16_RS09265, WP_138815014.1, , 1903.3, 4, 3.75, 1.70, 0.660629
FFI16_RS09410, WP_138815042.1, , 837.3, 4, 1.65, 3.87, 2.45456
FFI16_RS09450, WP_099549170.1, , 710.3, 4, 1.40, 4.57, 2.92386
FFI16_RS09640, WP_138815081.1, , 9445.3, 4, 18.62, 0.34, 1.04246e-05
FFI16_RS09960, WP_138815138.1, , 1025.7, 4, 2.02, 3.16, 1.91864
FFI16_RS10265, WP_138815187.1, , 2797.3, 4, 5.51, 1.16, 0.223361
FFI16_RS10270, WP_138815188.1, sbcD, 1039.7, 4, 2.05, 3.12, 1.88471
FFI16_RS10755, WP_138815265.1, , 1173.3, 4, 2.31, 2.76, 1.59348
FFI16_RS10900, WP_138815290.1, , 1233.0, 4, 2.43, 2.63, 1.48006
FFI16_RS11055, WP_138815316.1, , 1834.0, 4, 3.61, 1.77, 0.717581
FFI16_RS11235, WP_138817799.1, , 507.7, 4, 1.00, 6.39, 3.96174
FFI16_RS11795, WP_138817695.1, , 2760.7, 4, 5.44, 1.17, 0.233741
FFI16_RS11870, WP_138817682.1, , 942.3, 4, 1.86, 3.44, 2.13635
FFI16_RS12025, WP_138817656.1, , 823.0, 4, 1.62, 3.94, 2.50232
FFI16_RS12205, WP_138817623.1, , 1187.0, 4, 2.34, 2.73, 1.56662
FFI16_RS12380, WP_138817596.1, , 1671.7, 4, 3.29, 1.94, 0.870976
FFI16_RS12605, WP_138817556.1, , 956.7, 4, 1.89, 3.39, 2.09674
FFI16_RS12865, WP_017139107.1, , 683.0, 4, 1.35, 4.75, 3.03979
FFI16_RS13355, WP_138815909.1, , 1830.0, 4, 3.61, 1.77, 0.721014
FFI16_RS13475, WP_138815888.1, , 578.0, 4, 1.14, 5.61, 3.54953
FFI16_RS13595, WP_138815867.1, rocD, 997.7, 4, 1.97, 3.25, 1.98866
FFI16_RS14070, WP_138815782.1, , 1803.3, 4, 3.55, 1.80, 0.744352
FFI16_RS14435, WP_138815729.1, , 1180.0, 4, 2.33, 2.75, 1.58028
FFI16_RS14690, WP_138815687.1, , 878.7, 4, 1.73, 3.69, 2.32255
FFI16_RS14810, WP_138815668.1, , 942.0, 4, 1.86, 3.44, 2.13718
FFI16_RS14910, WP_138815657.1, , 763.0, 4, 1.50, 4.25, 2.71613
FFI16_RS14920, WP_138815655.1, , 972.7, 4, 1.92, 3.33, 2.05375
FFI16_RS14945, WP_138815651.1, , 973.7, 4, 1.92, 3.33, 2.0511
FFI16_RS14990, WP_138815643.1, , 705.7, 4, 1.39, 4.60, 2.94297
FFI16_RS15120, WP_138815620.1, , 1091.7, 4, 2.15, 2.97, 1.76466
FFI16_RS15350, WP_138815588.1, , 483.3, 4, 0.95, 6.71, 4.12164
FFI16_RS15585, WP_003190387.1, uvrY, 586.0, 4, 1.16, 5.54, 3.50663
FFI16_RS15865, WP_069786976.1, hemB, 845.0, 4, 1.67, 3.84, 2.42931
FFI16_RS15995, WP_138815480.1, , 1078.0, 4, 2.12, 3.01, 1.79541
FFI16_RS16085, WP_138815465.1, tssI, 1623.7, 4, 3.20, 2.00, 0.922426
FFI16_RS16830, WP_138816006.1, gltS, 986.3, 4, 1.94, 3.29, 2.01803
FFI16_RS17080, WP_138816038.1, , 1243.0, 4, 2.45, 2.61, 1.46195
FFI16_RS17330, WP_138816069.1, , 1485.3, 4, 2.93, 2.18, 1.08904
FFI16_RS17570, WP_003218698.1, , 490.7, 4, 0.97, 6.61, 4.07212
FFI16_RS17825, WP_138816134.1, , 803.0, 4, 1.58, 4.04, 2.57112
FFI16_RS17985, WP_138816161.1, , 992.3, 4, 1.96, 3.27, 2.00251
FFI16_RS18005, WP_138816165.1, , 577.0, 4, 1.14, 5.62, 3.55494
FFI16_RS18330, WP_138816213.1, , 962.7, 4, 1.90, 3.37, 2.08049
FFI16_RS18370, WP_138816218.1, , 546.0, 4, 1.08, 5.94, 3.72894
FFI16_RS18450, WP_017137427.1, , 446.7, 4, 0.88, 7.26, 4.38084
FFI16_RS18535, WP_138816236.1, , 1415.3, 4, 2.79, 2.29, 1.18501
FFI16_RS18825, WP_138816286.1, , 882.3, 4, 1.74, 3.68, 2.3115
FFI16_RS18945, WP_138816304.1, , 826.3, 4, 1.63, 3.93, 2.4912
FFI16_RS19280, WP_138816362.1, , 562.3, 4, 1.11, 5.77, 3.63595
FFI16_RS19750, WP_138816432.1, , 864.3, 4, 1.70, 3.75, 2.36744
FFI16_RS20050, WP_138816469.1, plsB, 1966.3, 4, 3.88, 1.65, 0.612756
FFI16_RS20330, WP_138816511.1, , 1873.3, 4, 3.69, 1.73, 0.68471
FFI16_RS20855, WP_138816623.1, , 671.3, 4, 1.32, 4.83, 3.09138
FFI16_RS21360, WP_138816727.1, , 1075.0, 4, 2.12, 3.02, 1.80223
FFI16_RS21810, , rnpB, 450.0, 4, 0.89, 7.21, 4.35643
FFI16_RS22150, WP_138816839.1, , 2979.7, 4, 5.87, 1.09, 0.177812
FFI16_RS22460, WP_099548346.1, , 1289.3, 4, 2.54, 2.52, 1.38122
FFI16_RS22625, WP_138816895.1, pgeF, 544.7, 4, 1.07, 5.95, 3.7365
FFI16_RS22775, WP_138816917.1, , 850.7, 4, 1.68, 3.81, 2.41083
FFI16_RS23460, WP_138817022.1, , 2069.3, 4, 4.08, 1.57, 0.541741
FFI16_RS24050, WP_138817108.1, , 1545.3, 4, 3.05, 2.10, 1.01327
FFI16_RS24305, WP_138817146.1, , 1070.0, 4, 2.11, 3.03, 1.81365
FFI16_RS24785, WP_065930773.1, tatC, 596.3, 4, 1.18, 5.44, 3.45248
FFI16_RS24845, WP_138817229.1, , 799.3, 4, 1.58, 4.06, 2.58411
FFI16_RS24865, WP_138817233.1, , 1162.7, 4, 2.29, 2.79, 1.61462
FFI16_RS24900, WP_138817240.1, hutU, 1408.0, 4, 2.78, 2.30, 1.19552
FFI16_RS24920, WP_138817244.1, , 473.3, 4, 0.93, 6.85, 4.19004
FFI16_RS25375, WP_065930841.1, , 1275.7, 4, 2.51, 2.54, 1.40442
FFI16_RS25585, WP_138817330.1, , 486.0, 4, 0.96, 6.67, 4.10347
FFI16_RS25915, WP_138817378.1, , 1239.0, 4, 2.44, 2.62, 1.46916
FFI16_RS26250, WP_138813133.1, , 1006.0, 4, 1.98, 3.22, 1.9676
FFI16_RS26320, WP_138813141.1, polA, 2187.7, 4, 4.31, 1.48, 0.470011
FFI16_RS26395, WP_138813153.1, , 661.7, 4, 1.30, 4.90, 3.13459
FFI16_RS26715, WP_138813197.1, gyrB, 1872.3, 4, 3.69, 1.73, 0.685527
FFI16_RS26870, WP_017135107.1, , 693.3, 4, 1.37, 4.68, 2.99534
FFI16_RS27055, WP_003177007.1, hexR, 757.7, 4, 1.49, 4.28, 2.73613
FFI16_RS27180, WP_138813261.1, , 483.7, 4, 0.95, 6.71, 4.11894
FFI16_RS27230, WP_138813268.1, , 606.3, 4, 1.20, 5.35, 3.40103
FFI16_RS27355, WP_138813284.1, tssA, 868.3, 4, 1.71, 3.74, 2.35487
FFI16_RS27430, WP_138813297.1, , 785.3, 4, 1.55, 4.13, 2.63403
FFI16_RS27670, WP_138813326.1, , 733.3, 4, 1.45, 4.42, 2.83071
FFI16_RS27910, WP_138813363.1, ppx, 1300.3, 4, 2.56, 2.49, 1.36277
FFI16_RS27970, WP_138813370.1, , 1606.0, 4, 3.17, 2.02, 0.942175
FFI16_RS28570, WP_003176711.1, coaD, 460.7, 4, 0.91, 7.04, 4.27876
FFI16_RS29690, WP_138813608.1, lptD, 2264.7, 4, 4.46, 1.43, 0.428401
FFI16_RS30330, WP_017135961.1, rpoB, 3081.3, 4, 6.07, 1.05, 0.156402
FFI16_RS00020, WP_138813685.1, , 874.0, 3, 1.72, 2.78, 1.39122
FFI16_RS00055, WP_017136041.1, , 527.3, 3, 1.04, 4.61, 2.43414
FFI16_RS00280, WP_138813715.1, , 883.0, 3, 1.74, 2.76, 1.37248
FFI16_RS00500, WP_138813752.1, , 441.0, 3, 0.87, 5.52, 2.84931
FFI16_RS00525, WP_138813757.1, , 1200.7, 3, 2.37, 2.03, 0.863844
FFI16_RS00670, WP_138813776.1, , 547.7, 3, 1.08, 4.44, 2.34869
FFI16_RS00960, WP_138813815.1, , 2318.3, 3, 4.57, 1.05, 0.181429
FFI16_RS00965, WP_138813816.1, , 828.7, 3, 1.63, 2.94, 1.49032
FFI16_RS00975, WP_138813818.1, acs, 1588.7, 3, 3.13, 1.53, 0.501563
FFI16_RS01005, WP_138813823.1, , 1105.3, 3, 2.18, 2.20, 0.990123
FFI16_RS01295, WP_138813861.1, , 1165.7, 3, 2.30, 2.09, 0.90801
FFI16_RS01355, WP_138813872.1, , 1562.7, 3, 3.08, 1.56, 0.520012
FFI16_RS01650, WP_138813907.1, , 1636.7, 3, 3.23, 1.49, 0.469227
FFI16_RS02125, WP_138813964.1, , 1306.0, 3, 2.57, 1.86, 0.744317
FFI16_RS02180, WP_138813972.1, purT, 953.0, 3, 1.88, 2.55, 1.23634
FFI16_RS02600, WP_138814032.1, , 1541.3, 3, 3.04, 1.58, 0.535715
FFI16_RS02850, WP_138814062.1, pstB, 605.7, 3, 1.19, 4.02, 2.12712
FFI16_RS03075, WP_138814093.1, , 1122.0, 3, 2.21, 2.17, 0.966635
FFI16_RS03215, WP_017139196.1, , 391.7, 3, 0.77, 6.21, 3.13528
FFI16_RS03250, WP_138814117.1, , 610.7, 3, 1.20, 3.98, 2.10936
