Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
FFI16_RS19545, WP_138816406.1, , 1797.0, 14, 2.02, 6.32, 17.2528
FFI16_RS19795, WP_017137167.1, , 253.0, 14, 0.28, 44.87, 43.0917
FFI16_RS20980, WP_138816668.1, , 3763.7, 14, 4.22, 3.02, 8.92946
FFI16_RS25720, WP_138817351.1, , 846.7, 14, 0.95, 13.41, 26.8001
FFI16_RS06905, WP_138814657.1, , 566.3, 13, 0.64, 18.61, 29.0426
FFI16_RS07640, WP_138814766.1, , 642.3, 13, 0.72, 16.41, 27.4843
FFI16_RS13835, WP_138815822.1, iolD, 1570.3, 13, 1.76, 6.71, 16.823
FFI16_RS14545, WP_138815710.1, , 526.0, 13, 0.59, 20.04, 29.9604
FFI16_RS15290, WP_138815597.1, , 144.3, 13, 0.16, 73.05, 46.3779
FFI16_RS17140, WP_138816045.1, , 426.0, 13, 0.48, 24.75, 32.5977
FFI16_RS22845, WP_138816930.1, , 594.7, 13, 0.67, 17.73, 28.4359
FFI16_RS24025, WP_138817105.1, , 2106.0, 13, 2.36, 5.01, 13.559
FFI16_RS03415, WP_138814149.1, , 716.7, 12, 0.80, 13.58, 23.3487
FFI16_RS08490, WP_138814898.1, , 891.7, 12, 1.00, 10.91, 20.9072
FFI16_RS12235, WP_138817618.1, , 332.3, 12, 0.37, 29.28, 32.1755
FFI16_RS12405, WP_138817591.1, , 4128.0, 12, 4.63, 2.36, 5.80555
FFI16_RS12495, WP_138817574.1, , 2721.3, 12, 3.05, 3.58, 9.38844
FFI16_RS13595, WP_138815867.1, rocD, 997.7, 12, 1.12, 9.75, 19.6684
FFI16_RS14455, WP_138815725.1, uvrA, 1879.7, 12, 2.11, 5.18, 12.9716
FFI16_RS16440, WP_138815951.1, , 763.7, 12, 0.86, 12.74, 22.6349
FFI16_RS17440, WP_138816079.1, , 973.3, 12, 1.09, 10.00, 19.9404
FFI16_RS17875, WP_138816143.1, , 1669.0, 12, 1.87, 5.83, 14.1828
FFI16_RS21215, WP_138816705.1, , 2298.0, 12, 2.58, 4.23, 10.9871
FFI16_RS27040, WP_058421089.1, , 766.3, 12, 0.86, 12.70, 22.5968
FFI16_RS27465, WP_003195519.1, exbD, 324.7, 12, 0.36, 29.97, 32.4453
FFI16_RS28450, WP_056857666.1, , 661.7, 12, 0.74, 14.71, 24.2501
FFI16_RS29105, WP_138813525.1, , 1086.0, 12, 1.22, 8.96, 18.7415
FFI16_RS00080, WP_138813690.1, , 656.0, 11, 0.74, 13.60, 21.5513
FFI16_RS00605, WP_058421529.1, ettA, 1368.7, 11, 1.53, 6.52, 14.1882
FFI16_RS01300, WP_138813862.1, , 724.3, 11, 0.81, 12.32, 20.5316
FFI16_RS07465, WP_138814734.1, , 624.3, 11, 0.70, 14.29, 22.0637
FFI16_RS09260, WP_138815013.1, , 1024.0, 11, 1.15, 8.71, 17.0288
FFI16_RS10945, WP_065931574.1, glgX, 1772.7, 11, 1.99, 5.03, 11.7533
FFI16_RS13315, WP_138815916.1, , 547.0, 11, 0.61, 16.31, 23.4386
FFI16_RS22365, WP_138816863.1, , 1313.0, 11, 1.47, 6.79, 14.5886
FFI16_RS24885, WP_138817237.1, , 702.0, 11, 0.79, 12.71, 20.8528
FFI16_RS27255, WP_138813271.1, , 156.7, 11, 0.18, 56.92, 36.7896
FFI16_RS28460, WP_138813430.1, , 1276.7, 11, 1.43, 6.99, 14.86
FFI16_RS28470, WP_138813432.1, , 958.0, 11, 1.07, 9.31, 17.6943
FFI16_RS28870, WP_138813488.1, , 764.3, 11, 0.86, 11.67, 19.9812
FFI16_RS29450, WP_138813574.1, , 1769.3, 11, 1.98, 5.04, 11.7709
FFI16_RS02520, WP_138814020.1, , 1263.0, 10, 1.42, 6.42, 12.9032
FFI16_RS03740, , , 149.0, 10, 0.17, 54.42, 33.1477
FFI16_RS04595, WP_056861597.1, , 358.7, 10, 0.40, 22.61, 24.5756
FFI16_RS13435, WP_138815895.1, , 787.7, 10, 0.88, 10.29, 17.1444
FFI16_RS14860, WP_138815666.1, , 194.3, 10, 0.22, 41.73, 30.5392
FFI16_RS16775, WP_138815998.1, , 979.0, 10, 1.10, 8.28, 15.1638
FFI16_RS19220, WP_138816352.1, , 597.3, 10, 0.67, 13.58, 19.7185
FFI16_RS21505, WP_123714677.1, moaE, 348.7, 10, 0.39, 23.25, 24.8482
FFI16_RS22330, WP_138816856.1, , 2851.3, 10, 3.20, 2.84, 6.34647
FFI16_RS24940, WP_138817246.1, , 2340.3, 10, 2.62, 3.46, 7.8144
FFI16_RS26260, WP_138813134.1, , 369.3, 10, 0.41, 21.96, 24.2951
FFI16_RS29875, WP_138813675.1, , 759.0, 10, 0.85, 10.68, 17.4865
FFI16_RS29895, WP_065911274.1, , 429.3, 10, 0.48, 18.89, 22.8506
FFI16_RS30020, WP_138813655.1, ribB, 787.0, 10, 0.88, 10.30, 17.1526
FFI16_RS00400, WP_138813734.1, , 712.0, 9, 0.80, 10.25, 15.5429
FFI16_RS00975, WP_138813818.1, acs, 1588.7, 9, 1.78, 4.59, 9.19306
FFI16_RS02215, WP_026013894.1, trmD, 573.0, 9, 0.64, 12.74, 17.3583
FFI16_RS04260, WP_058420797.1, , 787.0, 9, 0.88, 9.27, 14.7166
FFI16_RS04270, WP_138814272.1, , 623.0, 9, 0.70, 11.71, 16.6555
FFI16_RS05870, WP_138814495.1, , 292.7, 9, 0.33, 24.93, 23.1223
FFI16_RS07910, WP_138814808.1, , 1140.7, 9, 1.28, 6.40, 11.7293
FFI16_RS08530, WP_138814906.1, , 370.7, 9, 0.42, 19.69, 21.0745
FFI16_RS09265, WP_138815014.1, , 1903.3, 9, 2.13, 3.83, 7.87807
FFI16_RS10985, WP_138815305.1, , 879.7, 9, 0.99, 8.30, 13.8072
FFI16_RS12140, WP_138817635.1, , 709.3, 9, 0.80, 10.29, 15.5744
FFI16_RS12760, WP_138817530.1, , 859.3, 9, 0.96, 8.49, 13.9979
FFI16_RS16430, WP_138815949.1, , 768.0, 9, 0.86, 9.50, 14.9176
FFI16_RS17170, WP_138816049.1, , 738.7, 9, 0.83, 9.88, 15.2383
FFI16_RS17235, WP_138817423.1, phnL, 532.7, 9, 0.60, 13.70, 17.9742
FFI16_RS20805, WP_138816611.1, , 815.3, 9, 0.91, 8.95, 14.427
FFI16_RS21605, WP_138816764.1, , 1225.0, 9, 1.37, 5.96, 11.1716
FFI16_RS27220, WP_053258703.1, phoU, 654.0, 9, 0.73, 11.16, 16.2495
FFI16_RS29180, WP_138813536.1, , 460.0, 9, 0.52, 15.87, 19.2218
FFI16_RS00275, WP_138813714.1, , 1668.3, 8, 1.87, 3.89, 7.23702
FFI16_RS05250, WP_138814417.1, , 1340.0, 8, 1.50, 4.84, 8.66976
FFI16_RS06005, WP_138814512.1, , 959.7, 8, 1.08, 6.76, 10.967
FFI16_RS06380, WP_138814566.1, , 466.3, 8, 0.52, 13.91, 16.2542
FFI16_RS06710, WP_138814622.1, gudD, 1003.0, 8, 1.12, 6.47, 10.6566
FFI16_RS07430, WP_138814729.1, , 638.0, 8, 0.72, 10.17, 13.916
FFI16_RS09025, WP_138814974.1, , 2175.3, 8, 2.44, 2.98, 5.60536
FFI16_RS10260, WP_138815186.1, , 456.7, 8, 0.51, 14.20, 16.4111
FFI16_RS13665, WP_138815853.1, , 833.0, 8, 0.93, 7.79, 11.975
FFI16_RS14400, WP_138815734.1, , 746.0, 8, 0.84, 8.70, 12.7716
FFI16_RS14640, WP_138815693.1, , 1103.7, 8, 1.24, 5.88, 9.99017
FFI16_RS15405, WP_138817404.1, , 845.3, 8, 0.95, 7.67, 11.8698
FFI16_RS17985, WP_138816161.1, , 992.3, 8, 1.11, 6.54, 10.7319
FFI16_RS18050, WP_138816171.1, , 762.3, 8, 0.85, 8.51, 12.6148
FFI16_RS18840, WP_138816290.1, , 772.0, 8, 0.87, 8.40, 12.5232
FFI16_RS19310, WP_138816367.1, , 1100.7, 8, 1.23, 5.89, 10.009
FFI16_RS19415, WP_138816384.1, , 1065.3, 8, 1.19, 6.09, 10.2358
FFI16_RS21240, WP_138816708.1, , 125.0, 8, 0.14, 51.90, 26.4473
FFI16_RS23265, WP_138816989.1, , 1124.3, 8, 1.26, 5.77, 9.86246
FFI16_RS23705, WP_138817058.1, , 721.7, 8, 0.81, 8.99, 13.0125
FFI16_RS23835, WP_017136789.1, , 508.3, 8, 0.57, 12.76, 15.6058
FFI16_RS26960, WP_138813228.1, hisI, 317.0, 8, 0.36, 20.46, 19.1935
FFI16_RS27055, WP_003177007.1, hexR, 757.7, 8, 0.85, 8.56, 12.6587
FFI16_RS00015, WP_138813684.1, , 821.3, 7, 0.92, 6.91, 9.90112
FFI16_RS00165, WP_017136058.1, , 374.0, 7, 0.42, 15.18, 14.9729
FFI16_RS06200, WP_138814540.1, , 885.7, 7, 0.99, 6.41, 9.43499
FFI16_RS06260, WP_138814548.1, , 719.0, 7, 0.81, 7.89, 10.7332
FFI16_RS08830, WP_017137512.1, , 974.3, 7, 1.09, 5.83, 8.85318
FFI16_RS08835, WP_017737156.1, purB, 1143.0, 7, 1.28, 4.97, 7.89789
FFI16_RS09145, WP_138814994.1, , 782.7, 7, 0.88, 7.25, 10.2007
FFI16_RS10005, WP_138815145.1, , 1338.7, 7, 1.50, 4.24, 6.97951
FFI16_RS10575, WP_138815237.1, , 202.7, 7, 0.23, 28.00, 19.0933
FFI16_RS13015, WP_138817486.1, , 1124.0, 7, 1.26, 5.05, 7.99695
FFI16_RS14865, WP_138815665.1, , 1165.3, 7, 1.31, 4.87, 7.78409
FFI16_RS15020, WP_138817408.1, , 956.0, 7, 1.07, 5.94, 8.96825
FFI16_RS15085, WP_138815627.1, , 854.3, 7, 0.96, 6.64, 9.6573
FFI16_RS15350, WP_138815588.1, , 483.3, 7, 0.54, 11.74, 13.2848
FFI16_RS18450, WP_017137427.1, , 446.7, 7, 0.50, 12.71, 13.8004
FFI16_RS19300, WP_138816366.1, , 537.7, 7, 0.60, 10.56, 12.5911
FFI16_RS20760, WP_069786197.1, argF, 801.0, 7, 0.90, 7.09, 10.0567
FFI16_RS21655, WP_138816773.1, , 1246.7, 7, 1.40, 4.55, 7.38965
FFI16_RS22130, WP_138816837.1, pmbA, 1123.3, 7, 1.26, 5.05, 8.00064
FFI16_RS22625, WP_138816895.1, pgeF, 544.7, 7, 0.61, 10.42, 12.5073
FFI16_RS23525, WP_138817033.1, , 749.3, 7, 0.84, 7.58, 10.4736
FFI16_RS23695, WP_138817056.1, , 1710.3, 7, 1.92, 3.32, 5.61949
FFI16_RS23890, WP_138817089.1, , 679.3, 7, 0.76, 8.36, 11.0923
FFI16_RS24040, WP_138817106.1, , 879.7, 7, 0.99, 6.45, 9.47677
FFI16_RS25340, WP_138817297.1, , 1800.7, 7, 2.02, 3.15, 5.34483
FFI16_RS27245, WP_003195617.1, phoB, 624.7, 7, 0.70, 9.09, 11.6258
FFI16_RS27875, WP_138813356.1, , 1512.3, 7, 1.70, 3.75, 6.29206
FFI16_RS27910, WP_138813363.1, ppx, 1300.3, 7, 1.46, 4.37, 7.14642
FFI16_RS30400, , , 1484.0, 7, 1.66, 3.82, 6.39726
FFI16_RS00280, WP_138813715.1, , 883.0, 6, 0.99, 5.51, 7.47874
FFI16_RS01840, WP_138813935.1, , 849.0, 6, 0.95, 5.73, 7.68227
FFI16_RS02635, WP_138814038.1, , 418.7, 6, 0.47, 11.62, 11.5156
FFI16_RS02660, WP_138814042.1, , 1070.0, 6, 1.20, 4.55, 6.50213
FFI16_RS04290, WP_138814275.1, , 321.7, 6, 0.36, 15.12, 13.0043
FFI16_RS06245, WP_056861118.1, , 338.0, 6, 0.38, 14.39, 12.7233
FFI16_RS07055, WP_138815379.1, truA, 731.3, 6, 0.82, 6.65, 8.46646
FFI16_RS07590, WP_138814757.1, , 829.7, 6, 0.93, 5.86, 7.80202
FFI16_RS07815, WP_138814791.1, , 751.0, 6, 0.84, 6.48, 8.32561
FFI16_RS08860, WP_056861702.1, , 1065.3, 6, 1.19, 4.57, 6.52413
FFI16_RS09465, WP_138815050.1, , 1084.3, 6, 1.22, 4.49, 6.43589
FFI16_RS09915, WP_096237014.1, urtB, 761.7, 6, 0.85, 6.39, 8.25084
FFI16_RS13800, WP_138815827.1, , 1303.3, 6, 1.46, 3.73, 5.53702
FFI16_RS14600, WP_138815701.1, , 781.7, 6, 0.88, 6.22, 8.11424
FFI16_RS15050, WP_138815633.1, , 783.7, 6, 0.88, 6.21, 8.1008
FFI16_RS15160, WP_138815613.1, , 679.7, 6, 0.76, 7.16, 8.85664
FFI16_RS15620, WP_138815542.1, , 1218.0, 6, 1.37, 3.99, 5.86348
FFI16_RS15850, WP_138815502.1, , 497.3, 6, 0.56, 9.78, 10.5582
FFI16_RS15940, WP_138815488.1, , 720.7, 6, 0.81, 6.75, 8.54403
FFI16_RS16255, WP_138815433.1, , 1056.0, 6, 1.18, 4.61, 6.56801
FFI16_RS17745, WP_138816122.1, kdpC, 481.7, 6, 0.54, 10.10, 10.7346
FFI16_RS21560, WP_138816757.1, , 108.7, 6, 0.12, 44.76, 19.3106
FFI16_RS21725, WP_138816784.1, , 1224.0, 6, 1.37, 3.97, 5.8396
FFI16_RS21860, WP_138816800.1, , 1226.3, 6, 1.38, 3.97, 5.83049
FFI16_RS22075, WP_016974288.1, lptB, 551.0, 6, 0.62, 8.83, 9.99403
FFI16_RS22170, WP_138816841.1, mreC, 921.7, 6, 1.03, 5.28, 7.25785
FFI16_RS23665, WP_138817052.1, , 333.0, 6, 0.37, 14.61, 12.808
FFI16_RS24215, WP_138817130.1, cytX, 1022.0, 6, 1.15, 4.76, 6.73243
FFI16_RS24780, WP_138817218.1, tatB, 306.0, 6, 0.34, 15.90, 13.2895
FFI16_RS24875, WP_138817235.1, , 1251.7, 6, 1.40, 3.89, 5.73122
FFI16_RS25275, WP_138817287.1, , 269.0, 6, 0.30, 18.09, 14.0274
FFI16_RS25365, WP_056858194.1, , 378.7, 6, 0.42, 12.85, 12.08
FFI16_RS25470, WP_138817462.1, , 1128.7, 6, 1.27, 4.31, 6.23674
FFI16_RS26395, WP_138813153.1, , 661.7, 6, 0.74, 7.35, 9.00062
FFI16_RS28205, WP_138813400.1, , 577.3, 6, 0.65, 8.43, 9.73925
FFI16_RS28635, WP_065912223.1, rpoH, 760.3, 6, 0.85, 6.40, 8.26056
FFI16_RS29755, WP_138813619.1, , 125.0, 6, 0.14, 38.92, 18.4879
FFI16_RS29995, WP_017135999.1, ribA, 388.0, 6, 0.44, 12.54, 11.9433
FFI16_RS30255, WP_002555481.1, rpmC, 148.3, 6, 0.17, 32.81, 17.4847
FFI16_RS00745, WP_138813789.1, , 871.7, 5, 0.98, 4.65, 5.70538
FFI16_RS01415, WP_026013771.1, , 930.3, 5, 1.04, 4.36, 5.4334
FFI16_RS05410, WP_017134867.1, , 782.3, 5, 0.88, 5.18, 6.16486
FFI16_RS08730, WP_138814936.1, , 821.7, 5, 0.92, 4.93, 5.95514
FFI16_RS10585, WP_058421387.1, , 296.3, 5, 0.33, 13.68, 10.5719
FFI16_RS13565, WP_138815873.1, , 648.3, 5, 0.73, 6.25, 6.9816
FFI16_RS13990, WP_138815796.1, , 956.0, 5, 1.07, 4.24, 5.32051
FFI16_RS14135, WP_138815772.1, , 488.3, 5, 0.55, 8.30, 8.25158
FFI16_RS14195, WP_138815764.1, dnaQ, 642.3, 5, 0.72, 6.31, 7.02259
FFI16_RS15585, WP_003190387.1, uvrY, 586.0, 5, 0.66, 6.92, 7.42957
FFI16_RS16495, WP_017136362.1, , 708.3, 5, 0.79, 5.72, 6.59403
FFI16_RS17125, WP_138816043.1, , 780.3, 5, 0.88, 5.20, 6.17583
FFI16_RS17780, WP_138817429.1, , 588.3, 5, 0.66, 6.89, 7.41209
FFI16_RS18080, WP_138816176.1, , 271.7, 5, 0.30, 14.92, 10.9824
FFI16_RS20230, WP_138816499.1, , 641.7, 5, 0.72, 6.32, 7.02671
FFI16_RS23880, WP_138817087.1, , 944.3, 5, 1.06, 4.29, 5.37144
FFI16_RS24720, WP_017138580.1, phaZ, 737.3, 5, 0.83, 5.50, 6.41993
FFI16_RS24785, WP_065930773.1, tatC, 596.3, 5, 0.67, 6.80, 7.35191
FFI16_RS24980, WP_138817249.1, , 283.3, 5, 0.32, 14.31, 10.7842
FFI16_RS25315, WP_056860705.1, cysQ, 631.0, 5, 0.71, 6.43, 7.10097
FFI16_RS25465, WP_017135725.1, mgrA, 886.0, 5, 0.99, 4.58, 5.63704
FFI16_RS26545, WP_138813174.1, , 769.0, 5, 0.86, 5.27, 6.23844
FFI16_RS26970, WP_138813229.1, , 628.0, 5, 0.70, 6.46, 7.12204
FFI16_RS27340, WP_005792512.1, , 482.3, 5, 0.54, 8.41, 8.30787
FFI16_RS27540, WP_138813309.1, , 222.7, 5, 0.25, 18.21, 11.9313
FFI16_RS27835, WP_138813351.1, , 395.0, 5, 0.44, 10.26, 9.22568
FFI16_RS28375, WP_065912277.1, , 795.0, 5, 0.89, 5.10, 6.09594
FFI16_RS29155, WP_138813532.1, , 829.7, 5, 0.93, 4.89, 5.914
FFI16_RS29200, WP_065929451.1, , 808.0, 5, 0.91, 5.02, 6.02671
FFI16_RS00035, WP_138813687.1, mpl, 520.7, 4, 0.58, 6.23, 5.79219
FFI16_RS05270, WP_016973332.1, , 567.7, 4, 0.64, 5.71, 5.48778
FFI16_RS05450, WP_017134878.1, , 254.0, 4, 0.28, 12.77, 8.42787
FFI16_RS07110, , , 178.0, 4, 0.20, 18.22, 9.78245
FFI16_RS11760, WP_138817702.1, , 373.7, 4, 0.42, 8.68, 6.98949
FFI16_RS17215, WP_138816055.1, , 223.7, 4, 0.25, 14.50, 8.90904
FFI16_RS19945, WP_065928976.1, , 596.0, 4, 0.67, 5.44, 5.31799
FFI16_RS20175, WP_138816490.1, , 466.0, 4, 0.52, 6.96, 6.18802
FFI16_RS20525, WP_034118389.1, recX, 360.7, 4, 0.40, 8.99, 7.11962
FFI16_RS21855, WP_138816799.1, , 489.0, 4, 0.55, 6.63, 6.01556
FFI16_RS25585, WP_138817330.1, , 486.0, 4, 0.55, 6.67, 6.03753
FFI16_RS28605, WP_138813451.1, rsmD, 463.0, 4, 0.52, 7.01, 6.21121
FFI16_RS30010, WP_053258233.1, nusB, 20.7, 4, 0.02, 156.69, 18.2484
FFI16_RS09575, WP_138815069.1, , 298.0, 3, 0.33, 8.16, 5.32827
FFI16_RS10950, WP_017138916.1, , 231.3, 3, 0.26, 10.52, 6.03316
FFI16_RS17015, WP_056859728.1, , 259.3, 3, 0.29, 9.38, 5.71357
FFI16_RS20240, WP_017137090.1, , 242.3, 3, 0.27, 10.04, 5.9029
FFI16_RS22605, , , 90.0, 3, 0.10, 27.03, 8.74711
FFI16_RS24695, WP_138817209.1, , 158.0, 3, 0.18, 15.40, 7.11555
FFI16_RS26265, WP_003170804.1, , 199.7, 3, 0.22, 12.18, 6.4476
