Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
FFI16_RS15260, WP_017137728.1, , 659.7, 4, 0.74, 4.92, 4.96754
FFI16_RS15325, WP_138815592.1, , 1672.3, 4, 1.88, 1.94, 2.11085
FFI16_RS15855, WP_138817400.1, , 3741.7, 4, 4.20, 0.87, 0.504326
FFI16_RS16675, WP_138815984.1, , 814.7, 4, 0.91, 3.98, 4.25836
FFI16_RS16980, WP_138816025.1, , 1335.0, 4, 1.50, 2.43, 2.7289
FFI16_RS17145, WP_017136240.1, gcl, 1450.7, 4, 1.63, 2.24, 2.49408
FFI16_RS17300, WP_138816066.1, , 891.0, 4, 1.00, 3.64, 3.96635
FFI16_RS17865, WP_138816141.1, , 1398.7, 4, 1.57, 2.32, 2.59628
FFI16_RS18425, WP_003189670.1, , 1177.3, 4, 1.32, 2.76, 3.09772
FFI16_RS18960, WP_138816307.1, , 1184.3, 4, 1.33, 2.74, 3.07998
FFI16_RS19225, WP_138816353.1, yiaY, 974.3, 4, 1.09, 3.33, 3.68074
FFI16_RS20310, WP_138816510.1, , 1781.3, 4, 2.00, 1.82, 1.94865
FFI16_RS20460, WP_138816542.1, , 938.7, 4, 1.05, 3.46, 3.79894
FFI16_RS20945, WP_138816657.1, , 1172.3, 4, 1.31, 2.77, 3.11048
FFI16_RS21780, WP_138816791.1, , 1018.3, 4, 1.14, 3.19, 3.54192
FFI16_RS22475, WP_138816875.1, ptsP, 2220.7, 4, 2.49, 1.46, 1.42546
FFI16_RS23105, WP_138816972.1, , 2303.3, 4, 2.58, 1.41, 1.34578
FFI16_RS24005, WP_138817104.1, , 694.0, 4, 0.78, 4.67, 4.79474
FFI16_RS24125, WP_003171340.1, rsgA, 782.3, 4, 0.88, 4.15, 4.39255
FFI16_RS24375, WP_138817160.1, glnE, 2331.3, 4, 2.61, 1.39, 1.31988
FFI16_RS24795, WP_138817220.1, , 1549.7, 4, 1.74, 2.09, 2.31311
FFI16_RS25300, WP_138817292.1, , 1408.0, 4, 1.58, 2.30, 2.57761
FFI16_RS27065, WP_138813242.1, , 784.3, 4, 0.88, 4.14, 4.38408
FFI16_RS27195, WP_138813264.1, , 1055.0, 4, 1.18, 3.07, 3.43181
FFI16_RS27475, WP_138813303.1, , 737.7, 4, 0.83, 4.40, 4.58856
FFI16_RS27990, WP_138813373.1, , 1908.0, 4, 2.14, 1.70, 1.77817
FFI16_RS28065, WP_138813380.1, pepP, 1042.3, 4, 1.17, 3.11, 3.46935
FFI16_RS28370, WP_138813419.1, , 809.7, 4, 0.91, 4.01, 4.27864
FFI16_RS29090, WP_138813523.1, yccS, 1731.3, 4, 1.94, 1.87, 2.02114
FFI16_RS29115, WP_138813527.1, , 1005.3, 4, 1.13, 3.23, 3.58213
FFI16_RS29600, WP_138813595.1, , 2952.3, 4, 3.31, 1.10, 0.862537
FFI16_RS00020, WP_138813685.1, , 874.0, 3, 0.98, 2.78, 2.56794
FFI16_RS00790, WP_138813796.1, , 2209.3, 3, 2.48, 1.10, 0.797486
FFI16_RS01305, WP_138813863.1, , 644.3, 3, 0.72, 3.78, 3.29829
FFI16_RS01410, WP_016976186.1, cgtA, 1034.3, 3, 1.16, 2.35, 2.18971
FFI16_RS01830, WP_138813933.1, , 683.3, 3, 0.77, 3.56, 3.15349
FFI16_RS02000, WP_138813946.1, der, 1226.0, 3, 1.37, 1.98, 1.82957
FFI16_RS02095, WP_138813960.1, ptsP, 1971.7, 3, 2.21, 1.23, 0.966787
FFI16_RS02505, WP_138814017.1, , 1090.3, 3, 1.22, 2.23, 2.07555
FFI16_RS02565, WP_138814027.1, , 1146.3, 3, 1.29, 2.12, 1.96913
FFI16_RS02580, WP_138814030.1, sbcB, 1161.3, 3, 1.30, 2.09, 1.94184
FFI16_RS02685, WP_138814044.1, , 361.0, 3, 0.40, 6.74, 4.8049
FFI16_RS02810, WP_138814054.1, , 680.3, 3, 0.76, 3.58, 3.16427
FFI16_RS03250, WP_138814117.1, , 610.7, 3, 0.68, 3.98, 3.43176
FFI16_RS03265, WP_138814120.1, , 2091.7, 3, 2.35, 1.16, 0.876882
FFI16_RS03345, WP_138814135.1, , 1079.3, 3, 1.21, 2.25, 2.09734
FFI16_RS03675, WP_017138424.1, aruF, 878.7, 3, 0.99, 2.77, 2.55559
FFI16_RS03920, WP_138814220.1, , 2306.0, 3, 2.59, 1.05, 0.737949
FFI16_RS03935, WP_138814223.1, , 637.7, 3, 0.72, 3.81, 3.32384
FFI16_RS04525, WP_138814311.1, , 459.3, 3, 0.52, 5.30, 4.16313
FFI16_RS04735, WP_017134747.1, , 1007.7, 3, 1.13, 2.41, 2.2469
FFI16_RS04780, WP_003193298.1, , 733.3, 3, 0.82, 3.32, 2.9819
FFI16_RS04840, WP_017134765.1, , 1982.0, 3, 2.22, 1.23, 0.958688
FFI16_RS05035, WP_056861531.1, fnr, 662.7, 3, 0.74, 3.67, 3.22869
FFI16_RS05255, WP_138814418.1, aceK, 1409.3, 3, 1.58, 1.73, 1.55296
FFI16_RS05290, WP_138814424.1, , 1466.0, 3, 1.64, 1.66, 1.47796
FFI16_RS05435, WP_017134872.1, relA, 1808.3, 3, 2.03, 1.35, 1.10593
FFI16_RS05605, WP_138814465.1, , 2696.7, 3, 3.02, 0.90, 0.54087
FFI16_RS05640, WP_138814468.1, , 741.3, 3, 0.83, 3.28, 2.95578
FFI16_RS06580, WP_138814599.1, , 431.7, 3, 0.48, 5.64, 4.32644
FFI16_RS07210, WP_138814697.1, , 927.3, 3, 1.04, 2.62, 2.43272
FFI16_RS07410, WP_138814725.1, , 742.3, 3, 0.83, 3.28, 2.95254
FFI16_RS07445, WP_138814732.1, , 2482.0, 3, 2.78, 0.98, 0.641281
FFI16_RS07565, WP_138814753.1, arnT, 1352.7, 3, 1.52, 1.80, 1.63248
FFI16_RS07605, WP_138814760.1, , 827.7, 3, 0.93, 2.94, 2.69429
FFI16_RS07710, WP_138814776.1, , 1047.3, 3, 1.17, 2.32, 2.16248
FFI16_RS07715, WP_138814777.1, macB, 1466.0, 3, 1.64, 1.66, 1.47796
FFI16_RS08280, WP_138814866.1, , 1380.0, 3, 1.55, 1.76, 1.59352
FFI16_RS08525, WP_138814905.1, , 758.7, 3, 0.85, 3.21, 2.90015
FFI16_RS08675, WP_138814926.1, , 1088.7, 3, 1.22, 2.23, 2.0787
FFI16_RS08850, WP_138814948.1, , 443.0, 3, 0.50, 5.49, 4.25818
FFI16_RS09635, WP_138815080.1, , 974.0, 3, 1.09, 2.50, 2.32232
FFI16_RS09720, WP_138815096.1, , 9282.3, 3, 10.41, 0.26, 0.00197816
FFI16_RS09830, WP_138815113.1, , 851.0, 3, 0.95, 2.86, 2.62961
FFI16_RS10220, WP_138815180.1, , 1316.3, 3, 1.48, 1.85, 1.68627
FFI16_RS10240, WP_138815184.1, , 1826.3, 3, 2.05, 1.33, 1.08956
FFI16_RS10265, WP_138815187.1, , 2797.3, 3, 3.14, 0.87, 0.499509
FFI16_RS10730, WP_138815260.1, , 878.7, 3, 0.99, 2.77, 2.55559
FFI16_RS11385, WP_138817765.1, , 366.3, 3, 0.41, 6.64, 4.76554
FFI16_RS11455, WP_138817753.1, , 593.7, 3, 0.67, 4.10, 3.50266
FFI16_RS11640, WP_138817724.1, , 798.3, 3, 0.90, 3.05, 2.77927
FFI16_RS11850, WP_138817777.1, , 918.0, 3, 1.03, 2.65, 2.45558
FFI16_RS12055, WP_138817650.1, , 748.3, 3, 0.84, 3.25, 2.93321
FFI16_RS12350, WP_138817601.1, , 723.7, 3, 0.81, 3.36, 3.01371
FFI16_RS12505, WP_138817572.1, , 694.0, 3, 0.78, 3.51, 3.1155
FFI16_RS12550, WP_138817564.1, , 337.0, 3, 0.38, 7.22, 4.99151
FFI16_RS12965, WP_138817494.1, treS, 2666.0, 3, 2.99, 0.91, 0.554175
FFI16_RS13540, WP_138815877.1, , 447.0, 3, 0.50, 5.44, 4.23449
FFI16_RS13810, WP_138815826.1, , 789.0, 3, 0.88, 3.08, 2.80698
FFI16_RS13880, WP_138815814.1, , 2323.0, 3, 2.61, 1.05, 0.727977
FFI16_RS14000, WP_138815794.1, macB, 1482.3, 3, 1.66, 1.64, 1.45721
FFI16_RS14095, WP_138815777.1, , 3769.3, 3, 4.23, 0.65, 0.231501
FFI16_RS14170, WP_138815768.1, , 3336.3, 3, 3.74, 0.73, 0.326356
FFI16_RS14235, WP_138815759.1, , 765.3, 3, 0.86, 3.18, 2.87947
FFI16_RS14480, WP_017135402.1, lexA, 557.0, 3, 0.62, 4.37, 3.66427
FFI16_RS14505, WP_138817415.1, , 524.7, 3, 0.59, 4.64, 3.81718
FFI16_RS14680, WP_138817412.1, , 1233.3, 3, 1.38, 1.97, 1.81743
FFI16_RS14925, WP_138815654.1, , 819.7, 3, 0.92, 2.97, 2.71703
FFI16_RS15305, WP_138817406.1, , 537.0, 3, 0.60, 4.53, 3.75769
FFI16_RS15460, WP_138815569.1, , 684.7, 3, 0.77, 3.55, 3.14848
FFI16_RS15635, WP_138815540.1, , 1231.0, 3, 1.38, 1.98, 1.82124
FFI16_RS15705, WP_138815526.1, , 2747.0, 3, 3.08, 0.89, 0.519771
FFI16_RS16025, WP_138815474.1, , 1275.7, 3, 1.43, 1.91, 1.74889
FFI16_RS16130, WP_138815457.1, , 582.0, 3, 0.65, 4.18, 3.55288
FFI16_RS16365, WP_138815419.1, , 1404.3, 3, 1.57, 1.73, 1.55979
FFI16_RS16375, WP_017136342.1, , 309.0, 3, 0.35, 7.87, 5.22862
FFI16_RS16525, WP_138815963.1, , 718.0, 3, 0.81, 3.39, 3.03285
FFI16_RS16560, WP_138815970.1, , 1451.3, 3, 1.63, 1.68, 1.49698
FFI16_RS16880, WP_138816010.1, , 1160.7, 3, 1.30, 2.10, 1.94292
FFI16_RS17010, WP_138816030.1, , 459.3, 3, 0.52, 5.30, 4.16313
FFI16_RS17155, WP_138816046.1, , 772.3, 3, 0.87, 3.15, 2.85777
FFI16_RS17420, WP_138816078.1, , 1007.7, 3, 1.13, 2.41, 2.2469
FFI16_RS17570, WP_003218698.1, , 490.7, 3, 0.55, 4.96, 3.99042
FFI16_RS17910, WP_138816149.1, , 1015.0, 3, 1.14, 2.40, 2.23101
FFI16_RS18490, WP_056857285.1, topA, 2131.7, 3, 2.39, 1.14, 0.848963
FFI16_RS18825, WP_138816286.1, , 882.3, 3, 0.99, 2.76, 2.54619
FFI16_RS18980, WP_138816311.1, nadB, 1334.7, 3, 1.50, 1.82, 1.65881
FFI16_RS19520, WP_138816401.1, rapA, 2253.3, 3, 2.53, 1.08, 0.769787
FFI16_RS19655, WP_138816422.1, , 951.7, 3, 1.07, 2.56, 2.37415
FFI16_RS19710, WP_058421694.1, , 1034.7, 3, 1.16, 2.35, 2.18887
FFI16_RS19810, WP_056857520.1, rpoS, 870.7, 3, 0.98, 2.79, 2.57666
FFI16_RS19980, WP_138816459.1, , 2133.3, 3, 2.39, 1.14, 0.847866
FFI16_RS19990, WP_138816461.1, , 1316.0, 3, 1.48, 1.85, 1.68672
FFI16_RS20015, WP_138816465.1, tcdA, 716.7, 3, 0.80, 3.39, 3.03724
FFI16_RS20215, WP_138816496.1, , 952.0, 3, 1.07, 2.56, 2.37345
FFI16_RS20385, WP_138816522.1, , 557.0, 3, 0.62, 4.37, 3.66427
FFI16_RS20490, WP_003189055.1, , 674.7, 3, 0.76, 3.61, 3.18455
FFI16_RS20725, WP_017738287.1, rnt, 517.0, 3, 0.58, 4.71, 3.85526
FFI16_RS20915, WP_138816643.1, , 1092.3, 3, 1.23, 2.23, 2.07162
FFI16_RS20970, WP_138816666.1, , 3919.7, 3, 4.40, 0.62, 0.205336
FFI16_RS20975, WP_138816667.1, , 2439.0, 3, 2.74, 1.00, 0.663607
FFI16_RS21085, WP_138816688.1, , 577.7, 3, 0.65, 4.21, 3.57163
FFI16_RS21160, WP_017136296.1, recO, 518.7, 3, 0.58, 4.69, 3.84679
FFI16_RS21345, WP_138816724.1, , 1076.3, 3, 1.21, 2.26, 2.10333
FFI16_RS21530, WP_138816754.1, , 974.7, 3, 1.09, 2.50, 2.32072
FFI16_RS21610, WP_138816765.1, , 443.7, 3, 0.50, 5.48, 4.25402
FFI16_RS21700, WP_138816780.1, , 976.3, 3, 1.09, 2.49, 2.31707
FFI16_RS21720, WP_138816783.1, , 1121.0, 3, 1.26, 2.17, 2.0163
FFI16_RS21975, WP_138816818.1, , 326.0, 3, 0.37, 7.46, 5.08199
FFI16_RS22240, WP_038844908.1, , 663.7, 3, 0.74, 3.67, 3.22498
FFI16_RS22765, WP_138816915.1, , 798.0, 3, 0.89, 3.05, 2.78016
FFI16_RS23065, WP_138817451.1, , 1081.7, 3, 1.21, 2.25, 2.09256
FFI16_RS23310, WP_138816996.1, , 1134.3, 3, 1.27, 2.14, 1.99132
FFI16_RS23690, WP_138817055.1, , 1155.3, 3, 1.30, 2.11, 1.9527
FFI16_RS23775, WP_138817070.1, ureC, 1407.7, 3, 1.58, 1.73, 1.55514
FFI16_RS24320, WP_138817149.1, , 1450.7, 3, 1.63, 1.68, 1.49776
FFI16_RS24690, WP_138817208.1, , 524.3, 3, 0.59, 4.64, 3.81915
FFI16_RS24800, WP_138817221.1, , 1551.0, 3, 1.74, 1.57, 1.37348
FFI16_RS26020, WP_138817395.1, , 780.3, 3, 0.88, 3.12, 2.83327
FFI16_RS26730, WP_138813199.1, dnaA, 1264.3, 3, 1.42, 1.92, 1.76699
FFI16_RS26860, WP_138813210.1, pbpC, 1725.3, 3, 1.93, 1.41, 1.1851
FFI16_RS26865, WP_138813211.1, , 4483.3, 3, 5.03, 0.54, 0.130465
FFI16_RS27070, WP_003213442.1, , 1173.0, 3, 1.32, 2.07, 1.9209
FFI16_RS27130, WP_138813254.1, , 845.3, 3, 0.95, 2.88, 2.64522
FFI16_RS27230, WP_138813268.1, , 606.3, 3, 0.68, 4.01, 3.44988
FFI16_RS27470, WP_138813302.1, exbB, 824.3, 3, 0.92, 2.95, 2.70392
FFI16_RS27485, WP_003176922.1, , 315.7, 3, 0.35, 7.71, 5.1698
FFI16_RS27525, WP_017135848.1, pyrE, 489.3, 3, 0.55, 4.97, 3.99785
FFI16_RS27550, WP_015886530.1, coaBC, 1004.7, 3, 1.13, 2.42, 2.25348
FFI16_RS27605, WP_138813318.1, , 1080.3, 3, 1.21, 2.25, 2.09534
FFI16_RS27665, WP_138813325.1, , 1152.7, 3, 1.29, 2.11, 1.95743
FFI16_RS28165, WP_056860739.1, , 1134.3, 3, 1.27, 2.14, 1.99132
FFI16_RS28610, WP_138813452.1, , 1126.3, 3, 1.26, 2.16, 2.0063
FFI16_RS28725, WP_138813466.1, , 940.7, 3, 1.05, 2.59, 2.40031
FFI16_RS28810, WP_138813477.1, , 617.7, 3, 0.69, 3.94, 3.40324
FFI16_RS29095, WP_138813524.1, , 1004.3, 3, 1.13, 2.42, 2.25436
FFI16_RS29490, WP_138813580.1, bioF, 984.3, 3, 1.10, 2.47, 2.29891
FFI16_RS29605, WP_138813596.1, rpoD, 1491.0, 3, 1.67, 1.63, 1.44628
FFI16_RS29735, WP_138813616.1, , 1556.0, 3, 1.75, 1.56, 1.36762
FFI16_RS29940, WP_138813665.1, , 1723.3, 3, 1.93, 1.41, 1.18709
FFI16_RS30090, WP_138813644.1, , 3086.0, 3, 3.46, 0.79, 0.397693
FFI16_RS30330, WP_017135961.1, rpoB, 3081.3, 3, 3.46, 0.79, 0.399172
